Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
EL-2016-98275,2022-12-27,2023-01-22,26,First Class,Electronics,LED
FA-1902-15072,2013-08-01,2013-08-17,16,Standard Class,Fashion,Sports Wear
FA-1917-74383,2022-04-12,2022-05-02,20,Standard Class,Fashion,Suits
FA-2005-41131,2017-02-11,2017-02-21,10,Standard Class,Fashion,Sneakers
AU-1957-45635,2019-09-24,2019-10-20,26,Standard Class,Auto & Accessories,Car Mat
AU-1913-28627,2017-01-07,2017-01-14,7,Standard Class,Auto & Accessories,Car Mat
FA-1936-88293,2022-12-15,2022-12-16,1,First Class,Fashion,T-Shirts
EL-1918-37501,2019-11-22,2019-12-09,17,First Class,Electronics,Apple Laptop
EL-1939-99448,2022-03-18,2022-03-19,1,Standard Class,Electronics,Apple Laptop
AU-1993-02225,2017-02-06,2017-03-07,29,First Class,Auto & Accessories,Car Pillow & Neck Rest
HF-2009-28898,2010-01-27,2010-01-30,3,First Class,Home & Furniture,Dining Tables
HF-2008-15095,2011-04-17,2011-05-05,18,Standard Class,Home & Furniture,Dining Tables
HF-1959-78920,2010-04-12,2010-04-30,18,Standard Class,Home & Furniture,Umbrella
EL-1998-61677,2023-07-14,2023-08-09,26,Standard Class,Electronics,Tablet
AU-1942-95214,2016-02-14,2016-02-27,13,Standard Class,Auto & Accessories,Bike Tyres
HF-1998-41256,2019-03-23,2019-04-18,26,Standard Class,Home & Furniture,Beds
AU-2005-60733,2013-04-23,2013-05-20,27,First Class,Auto & Accessories,Car Body Covers
AU-2014-11624,2017-07-11,2017-07-15,4,Standard Class,Auto & Accessories,Car & Bike Care
AU-1926-58449,2010-01-08,2010-01-17,9,Standard Class,Auto & Accessories,Car Seat Covers
HF-1991-88460,2023-07-13,2023-08-10,28,First Class,Home & Furniture,Shoe Rack
HF-2000-95233,2012-12-31,2013-01-16,16,Standard Class,Home & Furniture,Shoe Rack
FA-2000-18071,2018-12-31,2019-01-01,1,Standard Class,Fashion,Casual Shoes
FA-1996-83621,2010-06-10,2010-07-10,30,Standard Class,Fashion,Shirts
HF-1909-16449,2017-09-17,2017-10-12,25,First Class,Home & Furniture,Curtains
FA-1936-39256,2012-08-17,2012-08-19,2,First Class,Fashion,Suits
HF-2001-15942,2010-11-19,2010-12-04,15,First Class,Home & Furniture,Bed Sheets
AU-2014-88072,2019-05-26,2019-06-13,18,Standard Class,Auto & Accessories,Car Seat Covers
HF-1984-47625,2015-01-03,2015-01-18,15,Standard Class,Home & Furniture,Shoe Rack
EL-1999-91052,2019-08-01,2019-08-19,18,First Class,Electronics,LCD
AU-1969-19284,2014-11-07,2014-11-10,3,First Class,Auto & Accessories,Bike Tyres
AU-1956-49141,2022-12-09,2022-12-21,12,Standard Class,Auto & Accessories,Bike Tyres
EL-1919-19105,2019-10-24,2019-11-18,25,First Class,Electronics,LCD
FA-1920-94810,2010-06-28,2010-07-21,23,Standard Class,Fashion,Formal Shoes
HF-1964-71160,2011-02-03,2011-02-18,15,Standard Class,Home & Furniture,Towels
FA-1975-49394,2012-10-04,2012-10-05,1,Standard Class,Fashion,Shirts
AU-1961-93392,2020-02-08,2020-02-23,15,First Class,Auto & Accessories,Car Mat
EL-1906-49725,2011-12-03,2011-12-10,7,Standard Class,Electronics,Watch
FA-1957-54292,2013-08-11,2013-08-19,8,First Class,Fashion,Running Shoes
HF-2022-28683,2023-06-04,2023-06-25,21,Standard Class,Home & Furniture,Dining Tables
AU-1946-67172,2015-10-25,2015-11-01,7,First Class,Auto & Accessories,Car Media Players
FA-1937-12863,2017-12-29,2018-01-15,17,First Class,Fashion,Suits
HF-1963-55188,2010-10-29,2010-11-22,24,First Class,Home & Furniture,Curtains
FA-2001-02756,2019-06-16,2019-07-04,18,First Class,Fashion,Sneakers
EL-1926-43295,2010-09-18,2010-10-04,16,Standard Class,Electronics,Keyboard
HF-1964-62471,2014-12-29,2015-01-02,4,First Class,Home & Furniture,Bed Sheets
EL-1953-42462,2010-10-26,2010-11-11,16,First Class,Electronics,Samsung Mobile
EL-2007-10011,2022-02-18,2022-02-22,4,First Class,Electronics,Samsung Mobile
HF-1901-58777,2014-10-12,2014-10-23,11,First Class,Home & Furniture,Shoe Rack
EL-1998-29026,2018-09-30,2018-10-16,16,Standard Class,Electronics,Watch
EL-2008-93654,2017-10-04,2017-10-20,16,Standard Class,Electronics,Apple Laptop
HF-1958-75644,2012-10-23,2012-10-30,7,First Class,Home & Furniture,Bed Sheets
HF-1900-00905,2017-08-23,2017-09-01,9,First Class,Home & Furniture,Shoe Rack
AU-1900-29397,2013-07-03,2013-07-26,23,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1927-52615,2023-01-14,2023-01-26,12,Standard Class,Home & Furniture,Towels
AU-1959-10217,2017-04-26,2017-05-22,26,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1911-54210,2016-02-05,2016-02-21,16,Standard Class,Fashion,Casual Shoes
EL-1986-06725,2022-08-15,2022-09-04,20,First Class,Electronics,Tablet
AU-2005-78798,2013-04-29,2013-05-25,26,Standard Class,Auto & Accessories,Tyre
HF-1957-49688,2023-06-02,2023-07-01,29,First Class,Home & Furniture,Curtains
HF-1950-41460,2016-04-17,2016-05-12,25,Standard Class,Home & Furniture,Beds
HF-1991-71697,2017-01-21,2017-01-30,9,First Class,Home & Furniture,Beds
AU-1979-05687,2016-05-05,2016-05-09,4,First Class,Auto & Accessories,Bike Tyres
EL-1977-97129,2010-09-28,2010-10-11,13,First Class,Electronics,Fans
HF-1904-65860,2010-04-02,2010-04-09,7,First Class,Home & Furniture,Sofas
EL-2005-62237,2017-12-16,2017-12-30,14,First Class,Electronics,Mouse
HF-2005-74247,2012-11-16,2012-11-25,9,First Class,Home & Furniture,Dinner Crockery
EL-1951-49355,2016-04-19,2016-05-09,20,Standard Class,Electronics,Samsung Mobile
HF-1949-85912,2010-01-30,2010-01-31,1,Standard Class,Home & Furniture,Umbrella
HF-1975-96142,2011-12-04,2011-12-11,7,Standard Class,Home & Furniture,Towels
AU-1960-70871,2019-09-04,2019-09-08,4,Standard Class,Auto & Accessories,Car Media Players
HF-2003-24997,2012-11-02,2012-11-09,7,Standard Class,Home & Furniture,Towels
EL-1960-32111,2016-09-09,2016-10-02,23,Standard Class,Electronics,Mouse
AU-1904-66526,2023-03-20,2023-04-05,16,First Class,Auto & Accessories,Bike Tyres
HF-2017-68565,2021-01-25,2021-02-08,14,First Class,Home & Furniture,Beds
HF-1974-07265,2012-07-26,2012-08-22,27,First Class,Home & Furniture,Sofas
FA-1986-55696,2011-10-19,2011-11-06,18,Standard Class,Fashion,Formal Shoes
AU-1919-04107,2021-05-31,2021-06-15,15,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-2001-51186,2022-03-28,2022-04-09,12,First Class,Fashion,Sneakers
EL-1997-20342,2017-01-27,2017-02-10,14,First Class,Electronics,Samsung Mobile
HF-1994-02241,2010-07-01,2010-07-06,5,Standard Class,Home & Furniture,Beds
AU-1950-39052,2015-02-01,2015-02-20,19,Standard Class,Auto & Accessories,Car Seat Covers
EL-1950-01248,2010-04-25,2010-05-23,28,Standard Class,Electronics,Iron
HF-1958-48963,2022-07-15,2022-08-13,29,Standard Class,Home & Furniture,Dining Tables
AU-1942-27970,2020-04-10,2020-04-17,7,First Class,Auto & Accessories,Bike Tyres
FA-1929-35365,2017-01-25,2017-02-08,14,First Class,Fashion,Casual Shoes
EL-1908-01703,2011-08-27,2011-09-09,13,Standard Class,Electronics,Keyboard
HF-2014-19387,2013-10-27,2013-11-14,18,Standard Class,Home & Furniture,Sofas
HF-1990-77024,2018-09-16,2018-10-02,16,Standard Class,Home & Furniture,Dining Tables
FA-1919-69680,2023-05-08,2023-05-27,19,First Class,Fashion,Sneakers
EL-1916-80180,2010-12-12,2010-12-15,3,Standard Class,Electronics,Mixer/Juicer
AU-1972-69249,2019-10-23,2019-11-08,16,First Class,Auto & Accessories,Car Mat
EL-1930-94606,2019-08-26,2019-09-05,10,First Class,Electronics,Tablet
FA-2023-09329,2012-12-22,2013-01-01,10,First Class,Fashion,Suits
AU-2013-74098,2010-09-14,2010-09-29,15,First Class,Auto & Accessories,Car Mat
AU-1926-65229,2014-02-04,2014-02-22,18,First Class,Auto & Accessories,Bike Tyres
HF-1938-58688,2011-02-12,2011-02-23,11,Standard Class,Home & Furniture,Sofas
AU-1938-09986,2017-12-23,2017-12-27,4,Standard Class,Auto & Accessories,Car & Bike Care
FA-1903-39587,2023-05-25,2023-06-19,25,First Class,Fashion,Sneakers
AU-1930-03788,2017-05-14,2017-05-25,11,First Class,Auto & Accessories,Car & Bike Care
FA-1957-58638,2020-03-19,2020-04-07,19,First Class,Fashion,Shirts
FA-1939-77772,2022-12-13,2023-01-11,29,Standard Class,Fashion,Casual Shoes
AU-2013-34604,2022-02-18,2022-03-17,27,First Class,Auto & Accessories,Car & Bike Care
FA-2013-65503,2020-02-25,2020-03-18,22,First Class,Fashion,Suits
HF-1961-13852,2014-11-12,2014-11-13,1,Standard Class,Home & Furniture,Curtains
EL-1953-42969,2010-04-27,2010-05-13,16,Standard Class,Electronics,Iron
EL-1979-86332,2016-12-27,2017-01-19,23,First Class,Electronics,Apple Laptop
AU-1926-07646,2022-06-26,2022-07-02,6,First Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1975-68727,2016-10-31,2016-11-11,11,Standard Class,Fashion,Formal Shoes
AU-1920-92672,2023-05-06,2023-05-10,4,Standard Class,Auto & Accessories,Car Speakers
HF-1940-11843,2022-05-22,2022-06-09,18,Standard Class,Home & Furniture,Curtains
EL-1903-38016,2020-03-04,2020-03-23,19,Standard Class,Electronics,Fans
EL-1939-59540,2013-01-04,2013-01-16,12,Standard Class,Electronics,Keyboard
FA-1999-95421,2013-05-19,2013-06-05,17,First Class,Fashion,Casual Shoes
EL-1984-51723,2019-05-25,2019-06-18,24,First Class,Electronics,Apple Laptop
FA-1962-85348,2014-07-23,2014-08-04,12,First Class,Fashion,Running Shoes
FA-1914-99503,2022-12-02,2022-12-05,3,First Class,Fashion,Formal Shoes
FA-1904-38670,2017-07-07,2017-07-08,1,Standard Class,Fashion,Formal Shoes
FA-1959-88087,2016-02-04,2016-02-05,1,First Class,Fashion,Formal Shoes
HF-1901-18444,2015-01-27,2015-02-07,11,Standard Class,Home & Furniture,Bed Sheets
HF-1921-29281,2016-08-16,2016-08-23,7,First Class,Home & Furniture,Bed Sheets
AU-1942-85473,2011-07-05,2011-07-25,20,Standard Class,Auto & Accessories,Car Mat
AU-1902-33060,2019-10-20,2019-11-08,19,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1975-12314,2018-09-01,2018-09-09,8,First Class,Electronics,Tablet
FA-1926-87215,2013-03-23,2013-04-20,28,Standard Class,Fashion,Sports Wear
HF-1970-41708,2018-12-29,2019-01-21,23,First Class,Home & Furniture,Beds
HF-1950-58786,2018-12-04,2018-12-06,2,First Class,Home & Furniture,Curtains
HF-1917-33069,2017-09-12,2017-09-13,1,First Class,Home & Furniture,Beds
HF-1909-22204,2012-06-26,2012-07-04,8,First Class,Home & Furniture,Umbrella
FA-1930-26451,2020-07-28,2020-08-18,21,First Class,Fashion,Running Shoes
HF-1968-46312,2017-09-06,2017-09-12,6,Standard Class,Home & Furniture,Sofas
HF-1930-17750,2013-05-11,2013-05-25,14,Standard Class,Home & Furniture,Towels
EL-1903-11232,2018-09-29,2018-10-07,8,Standard Class,Electronics,LCD
HF-1910-58267,2023-08-20,2023-09-19,30,Standard Class,Home & Furniture,Dinner Crockery
AU-1951-95989,2016-01-13,2016-02-06,24,Standard Class,Auto & Accessories,Car Media Players
AU-1933-36822,2019-11-27,2019-12-10,13,Standard Class,Auto & Accessories,Tyre
FA-2003-11079,2019-11-26,2019-12-12,16,Standard Class,Fashion,Suits
AU-1927-56431,2018-11-08,2018-11-22,14,First Class,Auto & Accessories,Car & Bike Care
AU-2012-81079,2020-02-29,2020-03-17,17,First Class,Auto & Accessories,Car Speakers
FA-1904-94789,2021-10-03,2021-10-24,21,First Class,Fashion,Casual Shoes
HF-2010-04015,2016-02-09,2016-03-01,21,Standard Class,Home & Furniture,Umbrella
HF-1959-57570,2011-04-24,2011-05-15,21,First Class,Home & Furniture,Dining Tables
AU-1956-10724,2022-01-07,2022-01-14,7,First Class,Auto & Accessories,Car & Bike Care
AU-2016-79767,2023-02-14,2023-02-25,11,Standard Class,Auto & Accessories,Bike Tyres
HF-1974-65088,2017-01-10,2017-01-13,3,First Class,Home & Furniture,Shoe Rack
EL-1925-68706,2019-05-31,2019-06-16,16,First Class,Electronics,Watch
AU-1913-61956,2021-08-20,2021-08-22,2,Standard Class,Auto & Accessories,Tyre
HF-1925-90600,2010-11-04,2010-11-21,17,Standard Class,Home & Furniture,Beds
HF-2015-27613,2021-07-29,2021-08-16,18,Standard Class,Home & Furniture,Towels
AU-1983-57981,2019-08-23,2019-09-02,10,First Class,Auto & Accessories,Car Media Players
HF-1976-49050,2013-03-06,2013-03-10,4,Standard Class,Home & Furniture,Bed Sheets
AU-1984-92808,2011-03-30,2011-04-24,25,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1900-75971,2019-12-11,2020-01-06,26,Standard Class,Home & Furniture,Beds
AU-2014-76675,2020-02-17,2020-03-17,29,Standard Class,Auto & Accessories,Car Seat Covers
EL-2011-05265,2012-01-20,2012-02-13,24,First Class,Electronics,LCD
FA-2023-30279,2019-12-24,2020-01-09,16,First Class,Fashion,Casual Shoes
FA-1993-56052,2022-02-25,2022-03-08,11,Standard Class,Fashion,Shirts
EL-1946-69491,2017-08-07,2017-08-16,9,Standard Class,Electronics,Mouse
FA-2012-69976,2015-10-13,2015-10-16,3,Standard Class,Fashion,Running Shoes
EL-2017-98487,2022-02-20,2022-03-07,15,Standard Class,Electronics,LED
FA-1969-04089,2010-05-20,2010-06-14,25,First Class,Fashion,Shirts
HF-1937-28208,2012-05-26,2012-06-25,30,Standard Class,Home & Furniture,Umbrella
HF-1998-76484,2021-02-01,2021-02-24,23,First Class,Home & Furniture,Curtains
HF-1907-00446,2018-07-30,2018-08-04,5,First Class,Home & Furniture,Sofas
AU-1971-64975,2020-08-06,2020-08-25,19,Standard Class,Auto & Accessories,Bike Tyres
HF-1983-54062,2018-12-11,2018-12-12,1,First Class,Home & Furniture,Dining Tables
HF-1904-92595,2011-03-25,2011-04-02,8,Standard Class,Home & Furniture,Dinner Crockery
FA-1978-13171,2023-03-27,2023-04-22,26,Standard Class,Fashion,Suits
FA-1922-09362,2022-11-11,2022-11-25,14,First Class,Fashion,Formal Shoes
HF-1904-64480,2017-02-28,2017-03-18,18,First Class,Home & Furniture,Bed Sheets
AU-2023-04409,2018-01-07,2018-01-22,15,Standard Class,Auto & Accessories,Car Mat
FA-1951-63730,2023-06-18,2023-07-08,20,Standard Class,Fashion,Casual Shoes
HF-1977-98042,2017-09-19,2017-10-12,23,Standard Class,Home & Furniture,Sofas
HF-1905-07584,2021-09-19,2021-09-29,10,First Class,Home & Furniture,Bed Sheets
AU-1958-43013,2019-11-14,2019-11-18,4,Standard Class,Auto & Accessories,Car Media Players
EL-2003-39336,2012-02-24,2012-03-18,23,First Class,Electronics,Apple Laptop
FA-1923-05735,2013-02-06,2013-03-07,29,First Class,Fashion,Formal Shoes
EL-1949-63190,2012-10-30,2012-11-28,29,First Class,Electronics,Tablet
EL-2018-00172,2012-04-13,2012-04-28,15,Standard Class,Electronics,Mouse
EL-1968-24616,2015-05-28,2015-06-10,13,First Class,Electronics,LCD
AU-1955-76364,2021-11-12,2021-11-28,16,Standard Class,Auto & Accessories,Bike Tyres
EL-1906-24157,2010-02-20,2010-02-21,1,Standard Class,Electronics,Mixer/Juicer
FA-1936-36942,2017-12-26,2018-01-20,25,First Class,Fashion,Shirts
AU-1981-87761,2017-05-26,2017-06-24,29,First Class,Auto & Accessories,Bike Tyres
HF-1929-12220,2018-06-09,2018-06-30,21,Standard Class,Home & Furniture,Sofas
HF-2004-86018,2010-06-01,2010-06-04,3,First Class,Home & Furniture,Towels
AU-1963-21160,2014-05-19,2014-06-05,17,First Class,Auto & Accessories,Car Mat
HF-1904-82137,2020-06-16,2020-07-09,23,Standard Class,Home & Furniture,Towels
HF-2022-06581,2016-03-06,2016-03-17,11,Standard Class,Home & Furniture,Towels
EL-1946-85817,2012-10-03,2012-10-14,11,Standard Class,Electronics,Tablet
HF-1929-00741,2011-09-20,2011-09-25,5,Standard Class,Home & Furniture,Dining Tables
HF-1907-44591,2019-11-08,2019-11-20,12,Standard Class,Home & Furniture,Sofas
EL-1916-71196,2017-05-19,2017-06-17,29,First Class,Electronics,Keyboard
FA-1917-03525,2010-03-04,2010-03-25,21,Standard Class,Fashion,Running Shoes
AU-1963-81815,2016-06-21,2016-07-10,19,Standard Class,Auto & Accessories,Car & Bike Care
AU-1977-62337,2018-05-15,2018-06-12,28,Standard Class,Auto & Accessories,Car & Bike Care
HF-1921-80567,2018-03-24,2018-03-26,2,Standard Class,Home & Furniture,Bed Sheets
AU-2000-42135,2015-12-04,2015-12-15,11,Standard Class,Auto & Accessories,Car Media Players
AU-1913-63674,2018-11-19,2018-11-23,4,First Class,Auto & Accessories,Car Seat Covers
FA-2019-36065,2023-07-29,2023-08-26,28,First Class,Fashion,Sports Wear
HF-2008-39108,2019-07-27,2019-08-18,22,First Class,Home & Furniture,Dinner Crockery
HF-1941-81286,2014-01-07,2014-02-02,26,First Class,Home & Furniture,Beds
HF-1901-70673,2014-06-26,2014-07-07,11,First Class,Home & Furniture,Beds
EL-1963-83874,2020-01-25,2020-02-13,19,Standard Class,Electronics,Samsung Mobile
FA-1919-59155,2018-12-09,2018-12-21,12,First Class,Fashion,Sneakers
HF-1907-73166,2017-04-29,2017-05-14,15,First Class,Home & Furniture,Shoe Rack
AU-1911-93906,2017-02-23,2017-02-24,1,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-2009-55126,2013-07-23,2013-08-22,30,Standard Class,Fashion,Formal Shoes
FA-1969-90751,2023-02-08,2023-02-09,1,First Class,Fashion,Formal Shoes
FA-1905-05725,2019-06-30,2019-07-10,10,Standard Class,Fashion,Casual Shoes
HF-1995-44386,2017-07-28,2017-08-26,29,First Class,Home & Furniture,Bed Sheets
FA-1902-77582,2022-09-27,2022-10-23,26,Standard Class,Fashion,Sports Wear
FA-1930-65265,2015-02-11,2015-03-08,25,First Class,Fashion,Casual Shoes
HF-1943-05907,2016-09-19,2016-10-03,14,Standard Class,Home & Furniture,Sofas
FA-1917-45262,2023-04-07,2023-04-15,8,First Class,Fashion,Shirts
AU-1976-05923,2010-01-15,2010-01-20,5,First Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1964-94376,2022-05-05,2022-05-28,23,First Class,Fashion,Formal Shoes
FA-1975-18901,2012-07-22,2012-08-19,28,Standard Class,Fashion,Sports Wear
AU-1949-25454,2021-11-29,2021-12-28,29,First Class,Auto & Accessories,Car Body Covers
AU-1936-28910,2020-08-18,2020-09-09,22,First Class,Auto & Accessories,Car Seat Covers
EL-1924-36024,2020-12-16,2020-12-27,11,Standard Class,Electronics,Samsung Mobile
FA-1905-58750,2016-12-01,2016-12-30,29,First Class,Fashion,Sports Wear
FA-1998-63542,2022-11-06,2022-11-09,3,Standard Class,Fashion,Casual Shoes
HF-1935-20458,2019-06-30,2019-07-20,20,First Class,Home & Furniture,Umbrella
FA-1996-93206,2020-02-15,2020-02-16,1,First Class,Fashion,Running Shoes
EL-1941-55149,2020-03-14,2020-03-25,11,Standard Class,Electronics,Samsung Mobile
FA-1935-81736,2011-05-16,2011-06-09,24,Standard Class,Fashion,Suits
HF-1915-19255,2016-02-12,2016-02-23,11,First Class,Home & Furniture,Umbrella
AU-1968-31353,2013-02-10,2013-03-06,24,First Class,Auto & Accessories,Car Seat Covers
EL-2003-72670,2019-06-21,2019-07-02,11,Standard Class,Electronics,Iron
HF-1910-26175,2013-09-07,2013-09-10,3,Standard Class,Home & Furniture,Dining Tables
FA-1917-93531,2018-03-18,2018-04-15,28,First Class,Fashion,Shirts
FA-1964-16741,2016-04-04,2016-04-24,20,Standard Class,Fashion,Suits
EL-1910-29873,2018-06-09,2018-06-21,12,Standard Class,Electronics,Watch
FA-2003-98216,2019-07-25,2019-08-06,12,First Class,Fashion,Sports Wear
AU-1964-52492,2018-10-23,2018-11-16,24,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1990-19116,2022-09-22,2022-10-20,28,First Class,Fashion,Running Shoes
EL-1948-62715,2012-01-08,2012-01-23,15,First Class,Electronics,Apple Laptop
HF-1905-64261,2022-07-23,2022-08-05,13,Standard Class,Home & Furniture,Sofas
AU-1990-11483,2023-03-30,2023-04-20,21,Standard Class,Auto & Accessories,Car Seat Covers
AU-2000-27702,2021-02-26,2021-03-01,3,Standard Class,Auto & Accessories,Car Body Covers
AU-1985-77091,2014-08-15,2014-08-24,9,Standard Class,Auto & Accessories,Car & Bike Care
HF-1989-11563,2013-11-21,2013-11-29,8,Standard Class,Home & Furniture,Beds
HF-1924-18267,2014-07-01,2014-07-20,19,First Class,Home & Furniture,Dining Tables
AU-1933-68274,2016-05-07,2016-05-27,20,First Class,Auto & Accessories,Car Speakers
EL-1904-30629,2010-07-19,2010-08-10,22,Standard Class,Electronics,Tablet
HF-1980-76114,2018-11-26,2018-12-06,10,Standard Class,Home & Furniture,Dining Tables
AU-1941-93283,2011-02-03,2011-03-05,30,First Class,Auto & Accessories,Car Media Players
HF-1959-54853,2018-06-01,2018-06-06,5,First Class,Home & Furniture,Bed Sheets
HF-2011-96345,2012-12-11,2013-01-09,29,Standard Class,Home & Furniture,Bed Sheets
EL-1988-22658,2020-10-28,2020-11-11,14,First Class,Electronics,LCD
AU-1957-20220,2012-02-18,2012-03-10,21,Standard Class,Auto & Accessories,Car Seat Covers
EL-1990-36090,2011-03-19,2011-04-01,13,First Class,Electronics,LCD
FA-1929-94780,2014-11-16,2014-11-24,8,First Class,Fashion,Formal Shoes
FA-1995-74702,2011-01-26,2011-02-25,30,Standard Class,Fashion,Formal Shoes
HF-1987-49796,2023-04-11,2023-04-26,15,First Class,Home & Furniture,Bed Sheets
FA-1981-93376,2016-03-20,2016-04-03,14,Standard Class,Fashion,Formal Shoes
EL-1969-01252,2017-02-28,2017-03-14,14,First Class,Electronics,Watch
AU-1901-71738,2010-11-13,2010-12-03,20,Standard Class,Auto & Accessories,Car Mat
AU-1979-24171,2010-04-04,2010-04-13,9,First Class,Auto & Accessories,Bike Tyres
FA-1941-75455,2018-02-10,2018-02-15,5,First Class,Fashion,Sneakers
HF-1966-84559,2013-02-02,2013-02-03,1,Standard Class,Home & Furniture,Dining Tables
HF-1976-64826,2017-03-23,2017-04-12,20,First Class,Home & Furniture,Dining Tables
HF-1936-92902,2016-09-22,2016-10-03,11,Standard Class,Home & Furniture,Umbrella
AU-1910-99804,2019-06-10,2019-06-20,10,Standard Class,Auto & Accessories,Car & Bike Care
FA-1913-52722,2019-08-27,2019-09-02,6,Standard Class,Fashion,Sports Wear
EL-1946-53967,2019-01-11,2019-01-18,7,First Class,Electronics,Watch
EL-1935-03420,2019-05-04,2019-05-07,3,First Class,Electronics,Watch
EL-2022-79905,2014-03-28,2014-04-26,29,First Class,Electronics,Watch
FA-1983-31795,2021-04-10,2021-05-05,25,First Class,Fashion,T-Shirts
AU-1969-42203,2021-11-24,2021-12-13,19,Standard Class,Auto & Accessories,Car Speakers
FA-1959-36729,2011-10-03,2011-10-18,15,First Class,Fashion,Sports Wear
FA-1914-27029,2010-03-15,2010-04-05,21,First Class,Fashion,Casual Shoes
HF-1975-11815,2019-10-12,2019-11-02,21,Standard Class,Home & Furniture,Bed Sheets
FA-1909-87038,2010-08-22,2010-08-31,9,First Class,Fashion,Formal Shoes
AU-2009-61522,2021-04-01,2021-04-14,13,Standard Class,Auto & Accessories,Car Media Players
EL-1903-34513,2023-08-02,2023-08-27,25,Standard Class,Electronics,Iron
HF-2001-44881,2013-09-30,2013-10-25,25,First Class,Home & Furniture,Umbrella
HF-2007-82699,2013-06-04,2013-06-07,3,Standard Class,Home & Furniture,Sofas
FA-1968-90661,2015-12-16,2016-01-08,23,Standard Class,Fashion,Shirts
EL-1940-33462,2023-07-11,2023-08-08,28,Standard Class,Electronics,Samsung Mobile
HF-1965-66339,2015-05-05,2015-05-24,19,First Class,Home & Furniture,Shoe Rack
AU-2015-06487,2021-07-10,2021-08-04,25,First Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1936-17885,2011-06-13,2011-07-01,18,First Class,Electronics,Watch
AU-1959-41656,2011-10-12,2011-10-22,10,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1973-74784,2015-03-20,2015-04-19,30,Standard Class,Auto & Accessories,Car Mat
EL-1974-59641,2017-08-18,2017-08-28,10,Standard Class,Electronics,Iron
AU-1922-72523,2017-06-12,2017-06-20,8,Standard Class,Auto & Accessories,Tyre
HF-1990-08663,2023-03-25,2023-04-10,16,First Class,Home & Furniture,Curtains
AU-2009-49664,2018-12-03,2018-12-25,22,First Class,Auto & Accessories,Car Pillow & Neck Rest
FA-2009-07359,2015-12-21,2016-01-12,22,First Class,Fashion,Shirts
HF-1977-00801,2014-05-03,2014-05-19,16,Standard Class,Home & Furniture,Beds
HF-1982-24269,2014-07-06,2014-08-04,29,Standard Class,Home & Furniture,Dining Tables
HF-1926-25921,2014-12-06,2015-01-01,26,Standard Class,Home & Furniture,Dining Tables
EL-1969-94878,2011-06-14,2011-06-26,12,First Class,Electronics,Iron
EL-1999-02561,2011-12-01,2011-12-25,24,First Class,Electronics,Keyboard
AU-1916-54585,2021-09-21,2021-10-10,19,First Class,Auto & Accessories,Car Mat
HF-1951-09433,2014-12-03,2014-12-29,26,First Class,Home & Furniture,Dining Tables
FA-2014-10216,2019-05-04,2019-05-16,12,First Class,Fashion,Shirts
EL-2018-56452,2022-01-10,2022-01-20,10,Standard Class,Electronics,Samsung Mobile
FA-1943-90565,2012-04-08,2012-04-18,10,First Class,Fashion,Sports Wear
EL-1942-05496,2010-08-23,2010-09-13,21,First Class,Electronics,Apple Laptop
EL-1906-32311,2015-08-11,2015-08-27,16,First Class,Electronics,LED
EL-1937-08212,2010-02-12,2010-02-19,7,First Class,Electronics,Samsung Mobile
EL-1981-21674,2022-05-13,2022-05-30,17,Standard Class,Electronics,Mouse
HF-2013-96363,2017-04-21,2017-04-29,8,Standard Class,Home & Furniture,Curtains
HF-1996-48898,2018-02-20,2018-03-22,30,First Class,Home & Furniture,Towels
FA-1979-73315,2013-09-16,2013-10-12,26,First Class,Fashion,Sneakers
HF-1905-77125,2023-08-08,2023-09-06,29,Standard Class,Home & Furniture,Curtains
AU-1905-05425,2023-05-31,2023-06-22,22,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-2008-65777,2020-06-07,2020-07-05,28,First Class,Auto & Accessories,Bike Tyres
AU-1955-56945,2019-02-24,2019-03-26,30,Standard Class,Auto & Accessories,Tyre
HF-1913-00830,2017-07-28,2017-08-12,15,Standard Class,Home & Furniture,Dinner Crockery
EL-1939-73512,2013-12-20,2014-01-03,14,Standard Class,Electronics,Fans
HF-2005-46422,2019-01-06,2019-01-29,23,First Class,Home & Furniture,Shoe Rack
EL-1987-49125,2017-09-06,2017-09-24,18,Standard Class,Electronics,LED
EL-2001-15276,2016-07-23,2016-08-21,29,Standard Class,Electronics,LED
AU-1929-16140,2023-08-13,2023-08-24,11,First Class,Auto & Accessories,Car Seat Covers
HF-1968-54179,2016-02-02,2016-02-05,3,First Class,Home & Furniture,Bed Sheets
EL-1906-90025,2023-06-07,2023-07-05,28,Standard Class,Electronics,Tablet
