Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
HF-2016-23103,2015-05-31,2015-06-05,5,First Class,Home & Furniture,Dining Tables
EL-2002-71224,2018-05-21,2018-05-23,2,Standard Class,Electronics,Apple Laptop
HF-1915-55703,2016-04-15,2016-05-02,17,First Class,Home & Furniture,Sofas
AU-1918-72106,2018-07-12,2018-07-20,8,Standard Class,Auto & Accessories,Car Mat
EL-1947-81406,2012-03-20,2012-03-29,9,First Class,Electronics,Fans
HF-1950-20767,2012-06-27,2012-07-01,4,Standard Class,Home & Furniture,Bed Sheets
EL-2022-33651,2022-08-01,2022-08-07,6,Standard Class,Electronics,Mixer/Juicer
AU-1963-27233,2013-06-12,2013-06-26,14,First Class,Auto & Accessories,Car Media Players
EL-2021-56004,2022-10-01,2022-10-09,8,First Class,Electronics,Mouse
AU-1975-01921,2022-10-28,2022-10-30,2,Standard Class,Auto & Accessories,Car Speakers
HF-1989-67689,2018-02-16,2018-02-18,2,First Class,Home & Furniture,Sofas
EL-1924-03325,2011-11-20,2011-12-06,16,Standard Class,Electronics,Tablet
EL-2000-01199,2011-08-31,2011-09-30,30,First Class,Electronics,LCD
EL-1954-59818,2016-11-06,2016-11-16,10,Standard Class,Electronics,Fans
EL-1935-15836,2020-11-12,2020-12-09,27,First Class,Electronics,Tablet
EL-1935-70236,2017-03-16,2017-03-22,6,First Class,Electronics,LED
AU-2007-71748,2022-11-05,2022-12-02,27,Standard Class,Auto & Accessories,Car & Bike Care
HF-1933-81335,2011-11-27,2011-12-27,30,First Class,Home & Furniture,Beds
AU-1991-30882,2016-05-07,2016-06-05,29,First Class,Auto & Accessories,Car & Bike Care
FA-1909-66743,2021-11-04,2021-11-22,18,First Class,Fashion,T-Shirts
AU-1971-58195,2022-05-30,2022-05-31,1,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1960-35251,2019-06-24,2019-07-09,15,First Class,Electronics,Keyboard
EL-1945-77500,2016-06-11,2016-07-01,20,Standard Class,Electronics,Keyboard
EL-1910-52162,2011-08-04,2011-08-16,12,Standard Class,Electronics,LED
EL-1984-68063,2022-12-19,2022-12-30,11,First Class,Electronics,Keyboard
HF-1927-39547,2021-03-13,2021-03-26,13,First Class,Home & Furniture,Beds
AU-1933-75710,2019-08-08,2019-08-14,6,Standard Class,Auto & Accessories,Tyre
HF-2020-47225,2016-07-20,2016-08-06,17,First Class,Home & Furniture,Shoe Rack
FA-1994-48531,2015-05-12,2015-05-25,13,First Class,Fashion,Shirts
AU-1929-45878,2014-03-20,2014-03-28,8,Standard Class,Auto & Accessories,Tyre
EL-1950-60620,2020-09-29,2020-10-21,22,Standard Class,Electronics,Apple Laptop
FA-2012-73622,2015-03-02,2015-03-03,1,First Class,Fashion,Formal Shoes
FA-2002-13753,2019-04-12,2019-04-28,16,Standard Class,Fashion,Running Shoes
AU-1979-89952,2023-06-07,2023-06-23,16,Standard Class,Auto & Accessories,Tyre
AU-1955-49526,2022-03-30,2022-04-22,23,Standard Class,Auto & Accessories,Car & Bike Care
FA-1966-71741,2022-03-25,2022-04-20,26,First Class,Fashion,Shirts
EL-2014-67062,2015-04-04,2015-04-27,23,First Class,Electronics,Keyboard
EL-1931-74633,2020-12-18,2020-12-19,1,Standard Class,Electronics,Mixer/Juicer
EL-1939-87749,2010-02-19,2010-02-28,9,Standard Class,Electronics,Mixer/Juicer
AU-1940-13254,2016-04-28,2016-05-01,3,Standard Class,Auto & Accessories,Car & Bike Care
FA-2021-15223,2015-01-12,2015-01-30,18,Standard Class,Fashion,Suits
HF-1938-35821,2011-11-08,2011-11-18,10,First Class,Home & Furniture,Dining Tables
EL-1992-68933,2019-07-08,2019-07-12,4,Standard Class,Electronics,LED
FA-1957-73735,2023-07-22,2023-08-19,28,Standard Class,Fashion,Shirts
FA-1916-41460,2016-01-21,2016-02-19,29,Standard Class,Fashion,Casual Shoes
EL-1952-78662,2013-06-09,2013-06-20,11,Standard Class,Electronics,Samsung Mobile
FA-1964-65032,2012-11-01,2012-11-05,4,First Class,Fashion,Suits
FA-1925-20672,2019-10-05,2019-10-09,4,Standard Class,Fashion,Sneakers
HF-1997-90307,2022-07-19,2022-08-01,13,First Class,Home & Furniture,Sofas
FA-1939-79024,2021-09-24,2021-09-25,1,Standard Class,Fashion,Sneakers
HF-2002-04432,2011-08-07,2011-08-08,1,First Class,Home & Furniture,Dinner Crockery
HF-1946-62759,2013-02-13,2013-03-04,19,First Class,Home & Furniture,Dining Tables
EL-1964-97353,2018-04-10,2018-04-28,18,Standard Class,Electronics,Tablet
EL-1984-99515,2010-05-15,2010-05-20,5,Standard Class,Electronics,Watch
EL-1974-70837,2015-02-21,2015-02-24,3,First Class,Electronics,Keyboard
EL-1924-15268,2019-10-13,2019-10-18,5,First Class,Electronics,Iron
HF-1929-41497,2018-08-08,2018-08-10,2,Standard Class,Home & Furniture,Bed Sheets
AU-1925-65654,2012-03-19,2012-03-26,7,Standard Class,Auto & Accessories,Car & Bike Care
FA-1954-11714,2016-01-10,2016-01-30,20,Standard Class,Fashion,Shirts
AU-1907-13834,2016-03-21,2016-04-20,30,First Class,Auto & Accessories,Car Body Covers
FA-1983-37206,2020-11-01,2020-11-22,21,First Class,Fashion,Casual Shoes
EL-2013-30204,2015-04-28,2015-05-11,13,First Class,Electronics,Mouse
EL-2005-71234,2015-10-25,2015-10-26,1,Standard Class,Electronics,Apple Laptop
FA-1919-51691,2013-03-14,2013-04-04,21,Standard Class,Fashion,Casual Shoes
HF-2013-40900,2013-03-21,2013-04-18,28,First Class,Home & Furniture,Sofas
EL-1902-46144,2018-08-10,2018-08-20,10,First Class,Electronics,Tablet
FA-2021-14899,2017-10-16,2017-11-05,20,First Class,Fashion,Sneakers
HF-1912-61265,2021-05-01,2021-05-24,23,Standard Class,Home & Furniture,Curtains
HF-2023-52258,2017-02-26,2017-03-18,20,Standard Class,Home & Furniture,Sofas
AU-1961-96626,2018-01-03,2018-01-22,19,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1957-69719,2019-12-06,2019-12-08,2,First Class,Auto & Accessories,Car Seat Covers
EL-1959-44551,2023-05-18,2023-05-24,6,Standard Class,Electronics,LED
FA-1980-51056,2016-01-19,2016-02-17,29,First Class,Fashion,T-Shirts
HF-2008-12734,2021-01-31,2021-03-02,30,Standard Class,Home & Furniture,Curtains
AU-1968-58964,2021-11-16,2021-12-02,16,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1969-93032,2013-11-05,2013-11-17,12,Standard Class,Auto & Accessories,Car Speakers
EL-1977-82449,2015-02-03,2015-02-23,20,First Class,Electronics,Keyboard
HF-1931-11201,2014-06-04,2014-06-07,3,Standard Class,Home & Furniture,Dining Tables
EL-1958-62524,2011-08-10,2011-08-19,9,First Class,Electronics,Keyboard
FA-1901-97730,2012-03-25,2012-04-12,18,First Class,Fashion,Suits
EL-1936-44073,2015-05-05,2015-05-11,6,First Class,Electronics,Apple Laptop
HF-1904-32954,2012-02-26,2012-03-12,15,Standard Class,Home & Furniture,Sofas
AU-1975-00734,2010-05-24,2010-06-23,30,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1912-62849,2011-07-16,2011-07-19,3,Standard Class,Auto & Accessories,Car Speakers
EL-1962-04567,2019-07-07,2019-07-31,24,Standard Class,Electronics,Tablet
EL-1913-63611,2019-03-31,2019-04-07,7,First Class,Electronics,Keyboard
HF-1964-48659,2016-11-14,2016-11-22,8,First Class,Home & Furniture,Shoe Rack
HF-2014-37834,2013-10-16,2013-10-25,9,First Class,Home & Furniture,Dinner Crockery
AU-1911-88755,2020-05-24,2020-06-21,28,Standard Class,Auto & Accessories,Car Mat
AU-2010-72976,2018-06-20,2018-07-14,24,First Class,Auto & Accessories,Car Mat
HF-1937-50910,2014-12-04,2014-12-12,8,Standard Class,Home & Furniture,Shoe Rack
EL-1944-08974,2020-01-08,2020-01-22,14,Standard Class,Electronics,Fans
HF-1974-92126,2013-02-27,2013-03-03,4,Standard Class,Home & Furniture,Bed Sheets
AU-2000-53318,2012-12-31,2013-01-26,26,Standard Class,Auto & Accessories,Car Seat Covers
FA-1979-01069,2017-01-09,2017-01-16,7,Standard Class,Fashion,Sports Wear
HF-1945-50932,2019-03-31,2019-04-11,11,Standard Class,Home & Furniture,Curtains
HF-1926-89824,2014-06-04,2014-06-14,10,Standard Class,Home & Furniture,Towels
EL-1903-56706,2023-06-13,2023-07-10,27,Standard Class,Electronics,Watch
AU-1941-32598,2017-07-23,2017-08-08,16,First Class,Auto & Accessories,Bike Tyres
FA-1959-08598,2013-10-30,2013-11-12,13,First Class,Fashion,T-Shirts
EL-1992-49134,2014-01-05,2014-01-07,2,First Class,Electronics,Apple Laptop
FA-2003-43159,2014-11-26,2014-12-04,8,First Class,Fashion,T-Shirts
FA-1933-57149,2021-01-16,2021-01-19,3,Standard Class,Fashion,Sneakers
EL-1942-63166,2014-04-23,2014-05-21,28,First Class,Electronics,Iron
FA-2003-63060,2021-04-05,2021-04-27,22,First Class,Fashion,Casual Shoes
AU-1958-45569,2018-01-17,2018-01-24,7,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1948-04918,2011-07-03,2011-07-27,24,First Class,Auto & Accessories,Car Body Covers
EL-1932-35582,2020-03-11,2020-04-05,25,First Class,Electronics,Fans
AU-1915-35544,2013-10-10,2013-10-13,3,First Class,Auto & Accessories,Car Seat Covers
EL-2004-88331,2022-12-06,2022-12-13,7,First Class,Electronics,Mixer/Juicer
HF-1904-46080,2017-12-15,2018-01-08,24,Standard Class,Home & Furniture,Beds
FA-2024-79450,2020-10-17,2020-10-20,3,First Class,Fashion,Sports Wear
HF-1977-87290,2022-02-09,2022-02-25,16,Standard Class,Home & Furniture,Umbrella
HF-1946-58766,2017-07-13,2017-07-16,3,Standard Class,Home & Furniture,Beds
HF-1986-89823,2021-11-06,2021-12-06,30,First Class,Home & Furniture,Dinner Crockery
EL-1951-56683,2016-10-01,2016-10-05,4,Standard Class,Electronics,Fans
EL-1918-61550,2014-04-15,2014-05-03,18,Standard Class,Electronics,Tablet
AU-2022-22570,2017-08-28,2017-09-19,22,First Class,Auto & Accessories,Car Mat
AU-1917-77935,2013-03-01,2013-03-15,14,Standard Class,Auto & Accessories,Car Speakers
HF-1993-44130,2019-09-29,2019-10-26,27,Standard Class,Home & Furniture,Dinner Crockery
FA-1903-34550,2022-08-31,2022-09-05,5,Standard Class,Fashion,Casual Shoes
AU-2005-11343,2020-11-07,2020-11-11,4,First Class,Auto & Accessories,Car Seat Covers
FA-1913-00283,2017-03-10,2017-04-09,30,First Class,Fashion,Sneakers
FA-1934-12345,2017-03-03,2017-03-14,11,First Class,Fashion,Sneakers
EL-1977-42642,2021-03-21,2021-03-30,9,First Class,Electronics,LCD
AU-1996-40495,2015-05-22,2015-05-26,4,Standard Class,Auto & Accessories,Car Seat Covers
AU-1999-61227,2019-03-06,2019-03-26,20,Standard Class,Auto & Accessories,Car Seat Covers
AU-1980-27934,2022-01-17,2022-02-01,15,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1908-74697,2015-11-06,2015-11-07,1,Standard Class,Auto & Accessories,Car Body Covers
HF-1957-38140,2015-02-19,2015-03-04,13,First Class,Home & Furniture,Sofas
FA-2011-62327,2017-06-14,2017-07-01,17,First Class,Fashion,Running Shoes
FA-1997-51963,2013-09-10,2013-09-29,19,First Class,Fashion,T-Shirts
AU-1914-50342,2010-04-06,2010-04-27,21,First Class,Auto & Accessories,Car Media Players
EL-2010-08942,2018-04-26,2018-05-17,21,Standard Class,Electronics,Mixer/Juicer
HF-1912-86077,2016-03-25,2016-04-19,25,Standard Class,Home & Furniture,Sofas
HF-1980-10837,2011-09-23,2011-10-21,28,First Class,Home & Furniture,Dinner Crockery
HF-2000-91068,2012-10-07,2012-10-28,21,Standard Class,Home & Furniture,Umbrella
EL-2013-92597,2019-12-25,2019-12-28,3,First Class,Electronics,LCD
FA-1973-40799,2016-04-25,2016-05-01,6,Standard Class,Fashion,Sneakers
AU-2022-66379,2013-02-13,2013-02-14,1,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1987-40685,2012-11-17,2012-12-16,29,First Class,Electronics,Samsung Mobile
FA-1944-48038,2020-07-29,2020-08-26,28,Standard Class,Fashion,T-Shirts
FA-1977-83681,2015-06-07,2015-06-10,3,First Class,Fashion,Formal Shoes
AU-1943-20619,2022-06-23,2022-07-14,21,First Class,Auto & Accessories,Car Media Players
AU-2013-76509,2011-09-30,2011-10-17,17,First Class,Auto & Accessories,Car Media Players
EL-1938-57141,2011-10-23,2011-10-26,3,First Class,Electronics,Iron
FA-2016-49768,2012-02-13,2012-02-14,1,First Class,Fashion,Shirts
HF-1995-00557,2023-08-14,2023-08-23,9,Standard Class,Home & Furniture,Curtains
AU-1979-10298,2011-06-04,2011-07-01,27,Standard Class,Auto & Accessories,Car & Bike Care
AU-1976-98229,2014-07-28,2014-08-19,22,First Class,Auto & Accessories,Bike Tyres
HF-1983-43509,2010-04-24,2010-05-09,15,First Class,Home & Furniture,Towels
HF-1943-02831,2021-07-24,2021-08-20,27,First Class,Home & Furniture,Shoe Rack
EL-1934-71723,2017-10-23,2017-11-08,16,Standard Class,Electronics,Watch
HF-1960-47270,2013-07-22,2013-07-27,5,First Class,Home & Furniture,Dining Tables
EL-1960-79274,2017-02-25,2017-03-03,6,First Class,Electronics,Mouse
FA-1983-40384,2019-05-05,2019-06-04,30,First Class,Fashion,Shirts
EL-1905-62378,2016-02-15,2016-03-01,15,First Class,Electronics,Watch
EL-1961-45677,2022-09-24,2022-10-13,19,Standard Class,Electronics,Samsung Mobile
AU-1917-69981,2018-09-10,2018-09-20,10,First Class,Auto & Accessories,Car Seat Covers
HF-1901-61402,2015-12-04,2015-12-17,13,Standard Class,Home & Furniture,Dinner Crockery
HF-1994-36086,2020-08-07,2020-08-13,6,Standard Class,Home & Furniture,Towels
AU-1981-46167,2017-10-11,2017-10-14,3,First Class,Auto & Accessories,Car Seat Covers
EL-1949-35764,2022-06-12,2022-07-06,24,First Class,Electronics,Iron
AU-1960-95210,2015-04-13,2015-05-12,29,First Class,Auto & Accessories,Car & Bike Care
AU-1928-71099,2013-12-16,2013-12-19,3,First Class,Auto & Accessories,Car Speakers
HF-1983-38248,2022-02-28,2022-03-20,20,First Class,Home & Furniture,Sofas
AU-1946-51022,2023-03-05,2023-03-14,9,Standard Class,Auto & Accessories,Car & Bike Care
AU-1985-37918,2020-10-31,2020-11-13,13,First Class,Auto & Accessories,Car Speakers
HF-2007-70816,2014-11-02,2014-12-02,30,First Class,Home & Furniture,Beds
FA-1926-79048,2012-04-21,2012-05-04,13,Standard Class,Fashion,Sports Wear
HF-1969-89585,2015-08-05,2015-08-12,7,Standard Class,Home & Furniture,Curtains
HF-1999-00118,2017-06-16,2017-06-24,8,First Class,Home & Furniture,Dinner Crockery
AU-1960-62565,2021-06-25,2021-07-24,29,Standard Class,Auto & Accessories,Bike Tyres
EL-1946-48626,2011-05-11,2011-05-14,3,Standard Class,Electronics,Iron
HF-2019-04747,2012-09-13,2012-10-07,24,First Class,Home & Furniture,Dinner Crockery
EL-1950-81009,2016-11-28,2016-12-18,20,First Class,Electronics,Watch
AU-1998-92156,2022-06-25,2022-07-05,10,First Class,Auto & Accessories,Car Mat
HF-1925-99639,2020-04-21,2020-05-06,15,First Class,Home & Furniture,Dinner Crockery
AU-1935-03545,2015-05-13,2015-05-22,9,Standard Class,Auto & Accessories,Bike Tyres
HF-1979-60195,2016-04-22,2016-05-12,20,Standard Class,Home & Furniture,Sofas
AU-1980-09284,2011-07-03,2011-07-29,26,First Class,Auto & Accessories,Car Seat Covers
EL-1958-17995,2021-06-10,2021-07-06,26,Standard Class,Electronics,Mixer/Juicer
EL-1983-02116,2012-04-05,2012-04-22,17,First Class,Electronics,Iron
AU-2020-03435,2012-03-31,2012-04-09,9,Standard Class,Auto & Accessories,Car Body Covers
FA-2016-88906,2010-01-17,2010-01-19,2,First Class,Fashion,Sports Wear
FA-1912-27920,2022-06-20,2022-07-04,14,Standard Class,Fashion,Casual Shoes
FA-1909-83304,2015-06-23,2015-07-09,16,Standard Class,Fashion,Sneakers
AU-1906-35577,2015-08-11,2015-09-06,26,Standard Class,Auto & Accessories,Car & Bike Care
EL-1956-89508,2015-01-23,2015-02-14,22,Standard Class,Electronics,Apple Laptop
FA-1932-04767,2018-05-23,2018-06-15,23,First Class,Fashion,T-Shirts
AU-1941-71305,2013-10-20,2013-10-23,3,Standard Class,Auto & Accessories,Tyre
AU-1974-69536,2010-11-06,2010-11-30,24,First Class,Auto & Accessories,Car Seat Covers
HF-1997-33275,2013-11-14,2013-11-21,7,First Class,Home & Furniture,Curtains
AU-1961-94317,2020-10-20,2020-11-12,23,First Class,Auto & Accessories,Tyre
FA-1912-39220,2016-03-18,2016-03-26,8,Standard Class,Fashion,Sports Wear
HF-1903-92742,2013-08-11,2013-08-12,1,Standard Class,Home & Furniture,Curtains
AU-1958-16945,2010-10-03,2010-10-05,2,Standard Class,Auto & Accessories,Car Media Players
EL-1912-86848,2022-12-12,2023-01-09,28,Standard Class,Electronics,LED
EL-2003-67947,2015-07-25,2015-07-30,5,Standard Class,Electronics,Watch
HF-1901-71357,2022-04-20,2022-04-25,5,Standard Class,Home & Furniture,Sofas
EL-1929-54554,2022-11-12,2022-12-07,25,Standard Class,Electronics,Samsung Mobile
EL-1970-93917,2012-09-26,2012-10-03,7,First Class,Electronics,Fans
FA-1954-98774,2022-10-01,2022-10-15,14,First Class,Fashion,Formal Shoes
HF-1961-62528,2018-10-18,2018-10-30,12,Standard Class,Home & Furniture,Umbrella
HF-2015-06384,2022-06-25,2022-07-07,12,Standard Class,Home & Furniture,Sofas
HF-1998-63468,2014-10-04,2014-10-26,22,First Class,Home & Furniture,Dinner Crockery
AU-1975-92751,2018-12-27,2019-01-08,12,Standard Class,Auto & Accessories,Tyre
FA-1930-31123,2012-11-03,2012-11-17,14,First Class,Fashion,Sneakers
EL-1916-55567,2022-07-24,2022-08-05,12,Standard Class,Electronics,Tablet
EL-2010-77756,2011-09-23,2011-09-25,2,Standard Class,Electronics,Mixer/Juicer
AU-2014-97923,2011-07-22,2011-08-01,10,First Class,Auto & Accessories,Car & Bike Care
EL-1950-12135,2021-12-31,2022-01-23,23,Standard Class,Electronics,Mixer/Juicer
FA-1987-40434,2014-04-14,2014-04-26,12,First Class,Fashion,Suits
HF-1965-03540,2018-02-12,2018-02-14,2,First Class,Home & Furniture,Towels
AU-1954-31474,2012-12-15,2012-12-27,12,Standard Class,Auto & Accessories,Tyre
HF-1942-91796,2018-01-19,2018-02-17,29,Standard Class,Home & Furniture,Curtains
FA-1956-53924,2019-06-14,2019-06-20,6,First Class,Fashion,Casual Shoes
HF-1949-56427,2023-02-26,2023-03-03,5,First Class,Home & Furniture,Towels
EL-1979-74633,2017-11-29,2017-12-14,15,Standard Class,Electronics,Iron
FA-1969-03147,2021-08-22,2021-08-25,3,First Class,Fashion,Running Shoes
HF-1917-74721,2018-10-25,2018-11-04,10,Standard Class,Home & Furniture,Shoe Rack
FA-1946-73788,2013-09-23,2013-10-11,18,First Class,Fashion,Running Shoes
HF-1906-52086,2017-08-29,2017-09-12,14,First Class,Home & Furniture,Sofas
AU-1950-20878,2022-06-21,2022-07-09,18,Standard Class,Auto & Accessories,Car Mat
FA-2000-78193,2021-10-25,2021-11-03,9,Standard Class,Fashion,Sports Wear
AU-1915-11926,2014-08-31,2014-09-21,21,Standard Class,Auto & Accessories,Car Mat
EL-1903-82343,2021-09-20,2021-09-29,9,First Class,Electronics,Iron
EL-1978-06921,2020-08-02,2020-08-12,10,Standard Class,Electronics,Keyboard
HF-1932-27195,2016-09-11,2016-09-23,12,First Class,Home & Furniture,Beds
AU-1942-59009,2018-01-07,2018-01-28,21,Standard Class,Auto & Accessories,Tyre
FA-1986-00825,2011-01-19,2011-02-07,19,First Class,Fashion,Shirts
HF-1985-86673,2010-05-14,2010-05-27,13,Standard Class,Home & Furniture,Sofas
FA-2015-28679,2011-09-13,2011-09-17,4,Standard Class,Fashion,Casual Shoes
HF-1916-15034,2011-01-11,2011-01-22,11,Standard Class,Home & Furniture,Towels
FA-2004-70364,2022-04-23,2022-04-30,7,First Class,Fashion,Sneakers
EL-2012-14125,2014-06-03,2014-06-07,4,Standard Class,Electronics,Keyboard
AU-1940-79779,2015-06-09,2015-06-18,9,Standard Class,Auto & Accessories,Car & Bike Care
FA-2016-26053,2015-04-11,2015-05-09,28,Standard Class,Fashion,Casual Shoes
FA-1980-60722,2020-04-23,2020-05-22,29,First Class,Fashion,Formal Shoes
AU-1919-58535,2017-08-20,2017-09-02,13,Standard Class,Auto & Accessories,Bike Tyres
FA-1985-66372,2023-06-20,2023-07-04,14,Standard Class,Fashion,Casual Shoes
AU-1902-68074,2014-07-09,2014-08-02,24,First Class,Auto & Accessories,Car & Bike Care
FA-2017-55341,2021-05-18,2021-06-12,25,First Class,Fashion,Shirts
FA-2022-00876,2020-03-02,2020-04-01,30,Standard Class,Fashion,Sneakers
AU-1904-39178,2021-09-10,2021-10-08,28,First Class,Auto & Accessories,Car Media Players
FA-1925-48863,2017-05-28,2017-06-16,19,First Class,Fashion,Sports Wear
FA-2008-73915,2015-06-04,2015-06-11,7,Standard Class,Fashion,Casual Shoes
HF-2006-19525,2021-03-24,2021-03-31,7,First Class,Home & Furniture,Beds
EL-1904-64218,2010-10-08,2010-10-10,2,Standard Class,Electronics,Keyboard
FA-2001-68571,2017-02-19,2017-03-17,26,First Class,Fashion,Sneakers
FA-1990-07345,2017-05-01,2017-05-10,9,Standard Class,Fashion,Sports Wear
FA-2013-40810,2010-11-23,2010-12-07,14,Standard Class,Fashion,T-Shirts
AU-1901-52562,2019-11-23,2019-11-30,7,First Class,Auto & Accessories,Car Seat Covers
EL-1911-54356,2011-11-05,2011-11-06,1,First Class,Electronics,Samsung Mobile
HF-1949-07158,2021-02-05,2021-02-07,2,Standard Class,Home & Furniture,Dining Tables
HF-2014-11860,2014-02-13,2014-02-26,13,First Class,Home & Furniture,Umbrella
HF-2023-07424,2010-08-15,2010-09-14,30,First Class,Home & Furniture,Beds
HF-1927-25296,2019-10-27,2019-11-19,23,Standard Class,Home & Furniture,Bed Sheets
FA-1911-21299,2017-08-31,2017-09-13,13,First Class,Fashion,T-Shirts
FA-1951-06130,2014-11-07,2014-12-03,26,First Class,Fashion,Sports Wear
FA-1940-80688,2015-07-07,2015-07-29,22,Standard Class,Fashion,Running Shoes
EL-1901-20841,2017-11-19,2017-12-05,16,Standard Class,Electronics,Watch
EL-1997-01377,2018-07-11,2018-08-04,24,First Class,Electronics,Mouse
AU-1904-40638,2013-05-07,2013-05-11,4,First Class,Auto & Accessories,Car Seat Covers
AU-1942-28259,2014-02-11,2014-03-02,19,Standard Class,Auto & Accessories,Car & Bike Care
FA-1933-32812,2021-03-07,2021-04-04,28,First Class,Fashion,Formal Shoes
AU-2018-05883,2019-02-09,2019-02-12,3,First Class,Auto & Accessories,Car & Bike Care
EL-1919-63877,2023-08-09,2023-08-15,6,First Class,Electronics,LED
AU-2020-49708,2015-10-19,2015-11-15,27,First Class,Auto & Accessories,Car Speakers
AU-1924-77681,2022-05-13,2022-05-22,9,First Class,Auto & Accessories,Tyre
EL-1988-48164,2016-05-30,2016-06-19,20,Standard Class,Electronics,Keyboard
HF-1933-46250,2023-02-18,2023-03-09,19,First Class,Home & Furniture,Dinner Crockery
EL-1952-88759,2018-05-26,2018-06-21,26,First Class,Electronics,Fans
EL-1936-01538,2016-01-24,2016-02-13,20,First Class,Electronics,LCD
AU-1958-21948,2023-02-01,2023-03-01,28,First Class,Auto & Accessories,Tyre
EL-1990-67152,2018-11-04,2018-11-06,2,First Class,Electronics,Tablet
AU-1915-99647,2015-11-28,2015-12-14,16,First Class,Auto & Accessories,Car Body Covers
AU-1984-56267,2012-06-24,2012-06-29,5,Standard Class,Auto & Accessories,Car Speakers
EL-2009-91881,2012-03-15,2012-03-29,14,Standard Class,Electronics,Iron
HF-1929-26013,2010-04-07,2010-04-29,22,Standard Class,Home & Furniture,Bed Sheets
EL-1926-58229,2010-08-25,2010-09-06,12,Standard Class,Electronics,Tablet
FA-1931-39109,2023-02-05,2023-02-17,12,Standard Class,Fashion,Shirts
EL-1991-72442,2013-10-19,2013-11-16,28,Standard Class,Electronics,Keyboard
AU-1976-11375,2021-05-14,2021-06-10,27,First Class,Auto & Accessories,Car Mat
HF-1948-84222,2011-01-06,2011-01-31,25,First Class,Home & Furniture,Towels
HF-2024-73941,2023-05-18,2023-05-30,12,First Class,Home & Furniture,Beds
FA-1907-51083,2013-05-07,2013-05-18,11,Standard Class,Fashion,Formal Shoes
HF-1904-01635,2010-07-17,2010-07-19,2,Standard Class,Home & Furniture,Umbrella
FA-1996-38049,2016-08-05,2016-08-18,13,Standard Class,Fashion,Formal Shoes
FA-1999-92853,2013-05-25,2013-06-22,28,First Class,Fashion,Sneakers
AU-1960-94821,2010-10-08,2010-10-16,8,First Class,Auto & Accessories,Car & Bike Care
HF-1944-94410,2013-10-23,2013-10-31,8,First Class,Home & Furniture,Curtains
FA-1939-34077,2012-05-30,2012-06-14,15,Standard Class,Fashion,T-Shirts
AU-1933-84585,2023-04-09,2023-05-01,22,First Class,Auto & Accessories,Car Seat Covers
FA-1938-37014,2013-05-02,2013-05-27,25,First Class,Fashion,Sports Wear
AU-1990-90801,2011-10-05,2011-10-08,3,First Class,Auto & Accessories,Car Seat Covers
FA-1966-37491,2017-03-22,2017-04-14,23,Standard Class,Fashion,Formal Shoes
AU-1937-28016,2016-12-30,2017-01-14,15,First Class,Auto & Accessories,Tyre
HF-1986-92047,2016-04-30,2016-05-20,20,Standard Class,Home & Furniture,Shoe Rack
FA-2022-40676,2023-08-12,2023-08-14,2,First Class,Fashion,Formal Shoes
EL-1950-84458,2014-02-01,2014-02-17,16,First Class,Electronics,Mixer/Juicer
FA-1958-94670,2015-05-09,2015-05-29,20,First Class,Fashion,Running Shoes
EL-2022-37842,2021-11-11,2021-11-20,9,Standard Class,Electronics,Mixer/Juicer
FA-2009-26237,2010-10-27,2010-11-12,16,Standard Class,Fashion,Casual Shoes
HF-1917-54624,2017-08-06,2017-08-23,17,First Class,Home & Furniture,Bed Sheets
EL-2001-10821,2019-11-16,2019-12-01,15,First Class,Electronics,Fans
AU-1908-63323,2011-11-13,2011-11-19,6,First Class,Auto & Accessories,Car Seat Covers
EL-1914-99176,2019-06-21,2019-06-29,8,First Class,Electronics,Tablet
EL-1993-38895,2018-06-06,2018-06-07,1,Standard Class,Electronics,Watch
FA-1968-34758,2020-11-23,2020-11-24,1,First Class,Fashion,Formal Shoes
FA-1990-24398,2012-06-30,2012-07-30,30,First Class,Fashion,T-Shirts
AU-1989-54282,2020-04-11,2020-04-12,1,First Class,Auto & Accessories,Car Body Covers
EL-2000-20550,2010-05-13,2010-05-19,6,Standard Class,Electronics,Apple Laptop
EL-1988-09353,2021-11-03,2021-11-20,17,Standard Class,Electronics,Apple Laptop
HF-2024-53914,2021-11-27,2021-12-14,17,First Class,Home & Furniture,Shoe Rack
HF-1902-44780,2015-05-15,2015-05-18,3,Standard Class,Home & Furniture,Curtains
EL-1983-33347,2023-09-09,2023-10-09,30,Standard Class,Electronics,Keyboard
FA-1907-27251,2015-08-01,2015-08-24,23,First Class,Fashion,Formal Shoes
EL-2012-47439,2015-08-26,2015-09-14,19,First Class,Electronics,Samsung Mobile
HF-1913-86119,2020-10-17,2020-10-23,6,First Class,Home & Furniture,Dining Tables
FA-1972-30895,2012-01-16,2012-01-31,15,First Class,Fashion,Running Shoes
