Order_ID,Agent_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Customer_ID
AU-2006-88935,Agent_1160166,29976785,55,1,9854,379.83,High,JH1973
AU-1970-53184,Agent_253132,69193481,31,6,9218,986.23,Low,NK4624
FA-1910-16081,Agent_1266506,17841286,87,8,0390,662.92,High,KH5529
FA-1997-20848,Agent_1793552,39874258,52,9,5502,536.36,Critical,IY3089
AU-1977-77589,Agent_1764352,78748206,88,4,9447,694.58,Critical,JX9617
AU-1925-80730,Agent_1978512,48938147,39,6,8739,218.40,Low,QL8634
FA-1952-44415,Agent_87600,25942617,32,8,2931,633.55,High,NI1111
HF-1976-94444,Agent_2130049,39024262,94,6,4654,833.85,Medium,NJ4260
FA-1979-04650,Agent_182851,32363893,26,8,5606,304.84,High,XA3284
FA-1965-72237,Agent_283950,57577534,23,3,2934,74.55,Low,BX3845
HF-1910-62102,Agent_2357415,57930207,96,0,1250,772.09,High,HG3860
HF-1926-12655,Agent_2160867,67965852,16,5,3366,699.64,Medium,RJ5805
EL-2014-10717,Agent_1372730,10529934,70,3,4486,629.44,Critical,QF1789
EL-1986-03338,Agent_814756,35453594,09,3,1719,642.81,Low,ZQ9888
AU-1923-40453,Agent_394944,36222237,77,6,9903,213.70,High,LV4738
FA-1934-67443,Agent_1040017,01046098,40,7,6310,376.94,Medium,SO8638
EL-1971-18307,Agent_594312,37456141,92,8,8270,674.53,Medium,CQ3655
AU-2020-52619,Agent_1781706,41848372,64,1,8778,623.88,High,FT1535
HF-1918-90556,Agent_2185504,51775984,35,2,1622,382.34,Critical,TE1423
HF-2002-22795,Agent_1469994,08834795,85,9,0065,252.99,High,DE2913
AU-1976-08749,Agent_461044,94408626,13,9,7274,249.94,Critical,TZ0341
FA-1959-48973,Agent_896998,23216048,82,5,8202,829.55,High,RK4658
FA-2007-60087,Agent_685425,40657038,18,1,0304,497.55,High,BS3222
HF-1946-85212,Agent_1770712,40692404,67,7,0843,314.64,Medium,OC1476
FA-1962-18041,Agent_2009872,68129821,65,4,3049,324.91,High,YZ4983
AU-2019-83431,Agent_1130562,95259547,82,4,8435,788.78,Medium,AY1115
AU-2009-78575,Agent_711731,68577443,42,6,3786,615.64,Medium,NI1060
FA-1940-75516,Agent_1259352,81313332,14,5,4227,385.79,High,PT9854
AU-1940-61501,Agent_381605,02143582,02,4,1112,903.10,Low,ZU6212
EL-2016-64294,Agent_623095,39996689,68,3,8378,627.74,Low,EY9573
EL-1990-92263,Agent_2358576,79099722,14,5,4005,571.16,Critical,CQ2172
EL-2022-59330,Agent_2114555,47026366,63,3,5916,462.21,High,US2609
HF-1959-85843,Agent_593151,00983653,38,5,7221,467.27,Critical,GZ8637
HF-1974-23296,Agent_2019289,67228353,28,4,6464,767.05,Critical,TJ3239
HF-2012-50795,Agent_1495225,89245173,55,0,7947,876.18,Critical,JQ1813
AU-1967-37348,Agent_491730,49043368,05,9,9658,927.21,Low,TK3231
FA-1921-50474,Agent_103102,45080607,55,2,8472,575.28,Critical,PE6152
FA-2012-73859,Agent_17407,87340389,46,4,4801,248.30,Critical,LB6046
HF-1900-12516,Agent_1891389,00990650,66,8,9478,465.99,Low,RP7741
AU-1987-98232,Agent_1433063,04854811,22,2,4399,445.70,High,CL9204
AU-2020-98735,Agent_960814,21551222,51,0,0538,299.00,Critical,GN5962
HF-1905-82221,Agent_1582033,05212402,52,2,7725,214.63,High,KA5250
EL-1918-22163,Agent_1703915,98415942,90,3,1684,576.83,High,QP2364
AU-1902-38911,Agent_2099041,55612891,16,6,4278,313.41,High,IE7522
AU-1973-17442,Agent_1552644,38177640,82,7,1895,167.84,Medium,NU7154
EL-1954-12143,Agent_1677322,71710729,84,2,7404,669.78,High,XC1184
HF-1961-97684,Agent_2280626,95747135,56,2,9751,130.26,Low,DP7167
FA-1937-07782,Agent_2288455,35428840,28,0,6153,836.14,Low,VX7268
HF-1908-33966,Agent_1805174,89707229,49,2,7112,751.15,High,IJ6988
EL-1961-34973,Agent_18441,16466403,98,8,0515,427.04,Medium,ZI4102
AU-1984-48585,Agent_1860109,68353556,22,7,3803,11.76,Critical,ZB5880
EL-1910-07344,Agent_733293,69485159,70,3,5438,754.75,Critical,CK9144
FA-1989-48948,Agent_2381417,20403862,14,0,7281,162.59,High,FJ3669
AU-1964-94618,Agent_1893629,05860219,35,9,4133,754.43,High,YJ1851
HF-2018-60066,Agent_1435427,28520327,10,1,8978,727.85,Critical,HO9164
AU-1919-33751,Agent_1890042,88729683,99,5,5407,616.23,High,UM8995
FA-1939-17451,Agent_994527,81488685,25,6,5433,920.50,Medium,GG7390
HF-2012-77866,Agent_2233455,89866966,10,0,6095,709.77,Low,NP0606
FA-1909-15495,Agent_347073,03009065,71,7,1041,604.56,High,CP3141
HF-1980-58283,Agent_1484632,87415034,38,5,9778,399.85,Medium,EC5402
EL-1935-95367,Agent_1607181,20038065,12,3,0790,312.56,Low,VO4400
AU-1963-61712,Agent_503812,43076998,04,9,4010,71.07,Medium,BN3216
FA-1912-90257,Agent_1516731,60751582,18,9,6164,11.43,Low,SC8468
AU-1939-07952,Agent_189944,83173446,70,9,9268,120.75,Medium,SX3437
FA-1927-38300,Agent_1362732,02705211,72,9,7672,703.86,Critical,GD2312
EL-1975-63454,Agent_201147,33021925,55,3,7096,631.55,Critical,OY3866
FA-2007-64155,Agent_1663624,50875127,71,4,0431,505.11,Critical,YO6342
AU-1965-79284,Agent_782456,54345875,74,3,1449,628.14,Medium,GO5645
AU-2003-75721,Agent_1358025,36538749,68,4,6581,214.76,Critical,UB4099
EL-1938-94414,Agent_529510,12433033,42,8,2647,108.90,Low,RC9557
HF-1912-42492,Agent_1714417,55891216,88,8,6099,339.82,Critical,MZ4720
FA-2022-52558,Agent_2392175,04683394,07,1,8885,901.57,Low,CV9811
EL-1984-58123,Agent_1685467,54603269,12,5,8442,369.74,Low,DG9444
HF-2002-65596,Agent_1722000,73048778,39,0,7920,388.71,Medium,KS2671
EL-1901-86647,Agent_1908770,31628514,12,2,4409,677.16,Low,WX1887
AU-1966-88515,Agent_696516,72777058,40,9,5547,795.64,High,ME9322
FA-2008-44337,Agent_2370173,42688782,23,8,1674,433.88,Low,PG3753
EL-1929-60123,Agent_2214935,34829959,89,8,3832,196.99,Low,RB2027
EL-1901-02780,Agent_1219571,04932718,54,2,5627,863.09,Low,TF9988
FA-1965-85683,Agent_90596,87025880,79,2,3085,948.03,Critical,OQ9879
EL-2019-32239,Agent_1117760,16733076,83,2,1443,604.46,Low,GC3612
EL-1998-45792,Agent_330385,84617662,55,5,8312,797.57,Medium,WG5931
HF-1960-43672,Agent_1127204,61211192,44,9,5555,606.54,Medium,ET6761
HF-1935-48079,Agent_855795,56752025,59,0,6988,606.83,Low,GM3609
AU-2023-36646,Agent_333027,95925049,72,7,6547,863.38,Medium,TU6384
FA-2022-70390,Agent_2099651,86007579,97,3,0480,61.47,Medium,FC9336
HF-1948-40048,Agent_1449833,37161981,36,6,3844,259.27,Low,VD5930
FA-1964-11362,Agent_1223772,59445462,10,9,2634,960.76,Critical,KJ6160
EL-1947-25084,Agent_1501506,41585421,57,6,9016,633.00,Medium,HO7680
EL-2006-39237,Agent_1029260,65005582,45,6,5132,787.59,High,WY8598
FA-1951-19048,Agent_36516,48890476,44,1,1122,364.29,Critical,OZ6887
FA-1960-81167,Agent_499946,79658679,82,7,9846,313.24,Medium,RC5129
HF-1971-42838,Agent_1028767,21414132,23,8,3940,380.39,Low,GQ6722
EL-2005-67638,Agent_517421,70541367,58,2,7726,387.24,Low,CK0006
AU-1989-15934,Agent_440423,94940377,45,3,0534,617.72,Medium,TO0908
EL-1980-77154,Agent_713821,95115465,50,5,9521,181.53,Medium,XV8988
EL-1947-26170,Agent_721938,09353231,65,7,5824,12.84,High,QF4266
FA-1982-60397,Agent_1528398,40141126,25,6,9985,946.84,High,HL1107
AU-1957-75618,Agent_958198,01426782,72,7,4921,84.03,Low,ZN2486
HF-1957-25922,Agent_1679698,86044178,27,5,2309,46.86,Critical,AL1470
FA-1907-63593,Agent_1724735,44887410,96,1,2188,705.45,Medium,AL8723
HF-1925-87119,Agent_1131663,44029013,68,9,0098,307.26,Medium,JI0464
EL-1933-48528,Agent_411207,22177480,92,9,9986,805.17,High,GT3825
AU-1924-80429,Agent_59117,83127888,91,3,1230,548.66,Medium,VR0571
FA-1959-32872,Agent_208942,72437413,41,5,2560,893.94,Critical,RZ6380
EL-2022-18562,Agent_1799647,13944291,26,2,3346,662.25,Critical,TI3010
AU-1915-36768,Agent_897445,95680697,04,9,3349,34.33,Medium,DJ5079
EL-2016-05983,Agent_412357,88009706,71,4,6047,718.22,Low,WJ6662
FA-1932-14936,Agent_1048877,11591522,76,5,3833,230.49,Low,JQ7768
AU-1994-82048,Agent_1812236,50206281,31,4,8949,922.54,High,BC4022
EL-1989-47054,Agent_2017089,92192256,83,1,6140,467.61,Low,MZ7073
AU-2020-09164,Agent_1087376,75921563,02,8,2039,544.14,Low,TV6914
EL-1929-35707,Agent_1605650,84973056,68,6,5637,573.83,High,ML9020
HF-2005-96271,Agent_795607,33995916,18,4,1578,856.84,Low,TH3396
FA-1928-81000,Agent_1782262,91011373,62,6,4176,651.86,Medium,YU3904
AU-1911-99125,Agent_175773,38999664,95,9,0651,459.28,Critical,JE9632
AU-1914-05347,Agent_2046090,47885504,12,5,8623,35.11,Low,EF4086
FA-1915-89951,Agent_159834,14421171,99,9,4456,718.61,Low,UZ6910
AU-2014-76748,Agent_1119390,84101933,57,8,9021,262.78,Medium,LD3314
FA-1969-31880,Agent_1035529,20285773,37,2,3644,631.25,Medium,KH9251
FA-2011-01610,Agent_1924677,63327359,56,6,1012,119.70,Critical,BR5857
AU-1969-64528,Agent_339470,57046667,38,9,0103,514.00,Medium,PP3516
HF-1951-37781,Agent_2214561,94038566,74,8,6740,711.27,High,AO5241
FA-1921-52884,Agent_699443,37234261,33,1,5672,431.49,High,WP9238
EL-1914-84233,Agent_2371534,79065799,36,6,2325,765.32,Critical,NT0522
HF-1943-62178,Agent_193443,21862089,32,8,6727,808.90,Medium,HS9492
AU-1978-56531,Agent_1438763,40348846,37,9,5244,380.39,High,GY7717
HF-1953-92571,Agent_1834251,94239398,19,9,4917,46.81,Medium,RL2649
AU-1949-72119,Agent_466917,54265499,58,1,8200,513.72,High,OQ8754
AU-1962-31949,Agent_1872602,17003294,21,6,7036,61.40,Low,ER4586
HF-2010-48327,Agent_2355822,44003805,76,7,5625,320.11,Critical,HZ4990
EL-1925-82798,Agent_287912,86731063,13,6,1503,235.45,High,JQ6463
AU-1975-25926,Agent_738309,87685243,86,5,3762,741.65,Medium,EZ9086
FA-1950-45554,Agent_551296,95799333,97,0,1720,465.35,Low,GY7095
EL-1978-10182,Agent_1415028,60984726,73,0,2341,349.29,Low,CD0136
AU-1944-56965,Agent_2272810,04236274,96,6,3400,392.70,Medium,GD7566
FA-1979-73315,Agent_53075,66456812,49,6,0309,503.35,High,ZV6752
AU-1911-29805,Agent_341713,68905548,15,6,5969,621.78,Low,FX5667
HF-1940-01739,Agent_2167743,96524276,70,3,5938,940.15,Low,YS9142
AU-1903-31357,Agent_195306,36695633,42,9,7967,737.67,High,UE6269
AU-1940-85911,Agent_4110,91810438,91,8,8531,793.83,Critical,VA6587
AU-2022-27626,Agent_491873,88032806,99,7,2168,166.74,Low,HU1598
FA-1904-28459,Agent_37337,80686397,54,1,0714,416.98,High,SW4862
EL-1935-82376,Agent_526002,90815986,22,9,4053,16.45,High,HT0457
FA-2012-56568,Agent_1072463,45529695,11,4,4489,939.32,Medium,DG9961
EL-1943-36747,Agent_305981,08179893,28,5,8317,256.45,Critical,CL3680
FA-1952-90424,Agent_1322878,32934873,91,0,4386,630.10,Medium,DF1082
AU-1973-11902,Agent_1902673,66385933,04,7,0810,828.79,Medium,NG1217
HF-1900-35268,Agent_358396,88817182,53,4,1650,314.56,Low,DS4775
AU-1903-16747,Agent_2273857,28594121,60,7,0004,588.77,High,CK6908
FA-1915-02391,Agent_1462050,10812601,22,4,9772,480.23,Low,XO3319
EL-1977-44230,Agent_6284,51078534,35,0,8634,314.89,Medium,WZ4426
HF-1913-95836,Agent_1910282,34444401,81,9,7608,279.56,Low,KU4062
HF-1906-58678,Agent_264062,37148206,17,7,2721,771.63,Critical,ZY1929
AU-2004-99404,Agent_2325052,79315945,99,7,7144,303.97,High,PW3676
HF-1990-28547,Agent_252588,72372908,36,1,0065,818.00,Medium,CZ4539
HF-1981-34887,Agent_2222934,37007318,96,0,2146,963.12,Critical,QC3435
EL-1952-60181,Agent_2121795,63359349,94,1,2416,402.44,High,JZ3597
EL-1969-85378,Agent_2008901,31041816,18,4,2495,813.09,High,JS7846
FA-2018-45141,Agent_2040711,94114999,72,4,1458,121.25,Low,KX7829
EL-1915-23694,Agent_1961279,59108708,56,7,8223,729.59,Low,MP6032
EL-1986-30806,Agent_482017,33180369,47,8,6548,273.25,Medium,CX3530
EL-1937-61326,Agent_2184031,80476425,15,7,8957,701.14,Medium,OM7972
EL-1946-25228,Agent_1110523,95285386,53,7,0715,88.98,High,ZG1893
EL-1922-08366,Agent_2320462,99454486,02,8,4629,813.01,High,VC4564
EL-1952-31355,Agent_598985,16908694,26,9,4201,286.54,Critical,JM9249
HF-1987-96824,Agent_1634616,89018640,55,6,3039,463.41,Medium,DP5175
HF-1996-29140,Agent_826127,54696005,37,0,6360,367.78,Critical,QR6113
FA-1996-12894,Agent_1340226,93742905,41,9,6355,611.19,Low,QN8452
FA-1962-77637,Agent_764238,86813925,87,0,7163,264.53,Low,TF6183
AU-2002-39326,Agent_609069,28198882,41,3,6557,54.96,Critical,IV0317
FA-1910-48754,Agent_465498,15750502,30,2,4977,659.19,Critical,DL9851
HF-1928-11521,Agent_1579220,40471157,42,5,8768,460.57,High,PN8441
FA-2006-13798,Agent_255216,48323611,57,6,2077,340.72,Low,HA8691
AU-1943-48409,Agent_1090530,31692678,55,0,5217,642.72,High,NX2891
HF-2003-21684,Agent_2355138,10777318,66,8,5379,208.55,Critical,AG3589
FA-1984-48510,Agent_43465,98459481,93,1,1143,677.62,Low,PT7107
FA-1906-95595,Agent_379415,67790693,07,4,0346,263.67,High,UD9574
AU-1920-12562,Agent_708339,35028779,52,0,7482,377.14,Critical,PN8211
AU-1955-48477,Agent_889728,23337754,21,0,1613,181.56,Critical,HK8256
FA-1941-09779,Agent_545257,71426891,94,8,4670,652.50,Critical,IS9259
AU-1965-97750,Agent_1327797,78481971,45,5,6556,424.51,High,HC3722
EL-1987-21604,Agent_110081,15822318,75,1,3279,954.31,Medium,EB1256
HF-1924-90930,Agent_1431130,84683843,71,3,9826,798.93,Critical,LL5804
EL-1912-49685,Agent_1981607,33717225,70,5,5427,699.70,Medium,YT4933
AU-1917-01234,Agent_833722,11057508,33,4,6826,61.00,High,VT4230
HF-1923-26630,Agent_1336285,57683598,59,1,6782,265.23,Low,DU0664
EL-1941-98729,Agent_646334,57802584,14,7,9713,918.76,High,IJ7514
FA-1983-67515,Agent_2209563,25793994,04,5,8404,271.54,High,LU3680
AU-1959-70871,Agent_124356,98877936,70,4,5996,227.62,Low,PZ9438
FA-1908-24991,Agent_1433196,33654253,10,2,3482,466.22,High,ZM8210
AU-1904-41598,Agent_998155,10903548,88,7,3245,194.14,Medium,ZW4270
FA-2000-90827,Agent_2369128,28355401,67,1,3237,825.90,High,TZ3009
EL-2002-55264,Agent_1178709,19291054,73,4,6387,817.87,Medium,WS8944
AU-1918-57179,Agent_2136566,82697084,54,3,2155,450.22,Critical,RS7349
HF-1971-76277,Agent_1025764,99116482,03,3,6027,850.12,Low,IN0469
HF-1905-14881,Agent_1419028,22172041,60,4,9841,197.35,Medium,HB7872
AU-2005-54308,Agent_338734,72454885,26,4,3455,255.10,Low,HW6524
AU-1939-22112,Agent_1503127,21710739,06,9,7890,213.18,Medium,UZ8635
EL-1909-86468,Agent_1458054,14321415,17,1,1208,239.34,Low,VX2895
HF-1980-62600,Agent_174878,32719678,32,4,5265,368.21,Low,OI4800
HF-1910-83522,Agent_1419520,01911341,16,6,2847,96.19,High,AI2952
HF-2010-93707,Agent_945104,61582790,85,3,7915,134.14,Medium,ST1376
EL-2020-39638,Agent_583431,31762061,55,9,7251,620.56,Low,RM9231
FA-1952-73232,Agent_1542231,37138087,95,1,8448,728.22,High,HT2571
AU-1935-40554,Agent_1514553,28184568,09,2,9955,131.96,High,EU9841
EL-1902-24421,Agent_1934370,93949578,93,2,5799,930.27,Low,YS4299
HF-1908-49748,Agent_1767979,89978201,10,2,5478,710.31,Critical,WP0534
EL-1980-61831,Agent_2282674,43392867,22,4,0035,193.61,Low,VW3519
AU-1928-00026,Agent_2143224,44974198,57,3,1643,603.01,High,GX0202
AU-1904-12681,Agent_1303662,77303410,27,9,2019,842.53,High,OE7269
EL-1970-90876,Agent_182569,27417338,48,6,0210,906.10,Low,FY8882
EL-1906-55321,Agent_2045078,53583985,84,9,0199,68.19,Low,QG3889
HF-2001-56995,Agent_1918666,16752289,68,5,6572,412.70,Low,CF1801
AU-1940-59179,Agent_2253231,73736837,99,0,2328,162.72,High,SN7036
FA-1946-98811,Agent_460733,36507133,50,8,7095,504.52,Medium,BK3227
FA-1988-41895,Agent_942968,24686044,81,9,1790,76.40,Critical,UD6179
FA-1910-84514,Agent_2272185,50024643,81,0,5696,220.79,Critical,TI3461
HF-2018-62064,Agent_1973279,73122857,35,3,3880,622.96,Critical,DE4471
HF-1969-28246,Agent_2159445,19856427,17,0,9135,281.84,Medium,EK2219
FA-1913-73438,Agent_93749,39430906,07,3,5716,390.59,Critical,OE9978
EL-1924-74350,Agent_1739018,73986417,34,1,7547,787.50,Medium,UK9069
EL-1950-03783,Agent_444745,62918511,31,0,2347,39.40,Critical,JA1187
EL-1972-22492,Agent_1499788,11157284,96,6,2082,607.10,Medium,VP7245
EL-2012-47251,Agent_1005206,17318331,55,1,3462,990.59,High,QK9806
EL-1952-78614,Agent_1736660,34451419,91,8,5200,274.67,High,VO1520
AU-1972-75769,Agent_423787,18384099,16,4,9032,580.71,High,JS1767
HF-1981-11283,Agent_156889,58639203,01,0,3234,404.54,High,RL3855
FA-1991-43412,Agent_1101085,15723264,59,9,7609,752.78,High,XI0613
FA-1928-25298,Agent_1118184,19711961,31,2,0924,802.67,Low,FP4555
AU-2023-11458,Agent_608983,28919443,90,7,6176,296.31,High,SP6061
EL-1918-46235,Agent_1460552,27976354,12,6,6437,432.43,Medium,EA6422
HF-2014-23877,Agent_1757800,42491624,25,8,8250,973.59,High,GU1750
EL-1966-56308,Agent_358373,22567848,03,5,0439,920.66,Low,DW1977
HF-1946-95062,Agent_1834537,78851530,45,9,2733,938.84,Low,OF1611
AU-1983-55236,Agent_780950,62276720,85,7,2733,349.21,Critical,AX2566
EL-1969-98775,Agent_657028,32466832,85,1,7262,239.81,High,ZB7314
FA-1991-89323,Agent_603178,81335065,04,9,1439,966.68,Low,LA0284
EL-1942-73415,Agent_2117072,19833100,89,0,8743,248.46,Critical,TK5561
FA-1910-99067,Agent_2228548,54980288,49,1,2251,928.26,Critical,EO8378
FA-1941-91774,Agent_412600,83426936,96,2,5631,821.57,Critical,CM3618
EL-1964-89235,Agent_359511,92686482,04,9,6869,721.07,Critical,MU1320
EL-1985-71943,Agent_697736,59063633,07,8,2550,682.82,High,BZ5875
AU-2000-18654,Agent_364391,16053347,99,5,4447,425.42,High,VF0874
HF-2000-21997,Agent_1123205,17942898,17,5,4969,878.46,Critical,ID7449
AU-2011-60397,Agent_1949273,33560135,15,1,9425,864.94,Low,WE9374
EL-1921-95599,Agent_917156,90391142,23,4,5714,182.77,Medium,YH3773
EL-1911-50347,Agent_2053612,66016264,35,2,1552,250.29,High,PX8828
EL-1948-98420,Agent_24922,62447535,32,6,4353,187.56,High,ZS7859
HF-1942-23019,Agent_2063118,84146929,38,5,9845,781.25,Critical,EA3105
EL-1951-90739,Agent_1302879,30887858,27,0,2132,384.00,Low,BM4948
AU-1991-37678,Agent_32836,88663248,26,5,7882,605.19,High,XK6249
FA-1925-43612,Agent_1059425,21546767,69,4,0298,643.99,Low,MN4847
HF-1921-18319,Agent_2197857,56450430,50,5,4044,239.28,Medium,VK3375
EL-2024-47705,Agent_986415,95819121,82,1,8946,417.17,Low,XL4809
FA-1962-02257,Agent_2216103,01217707,04,8,3343,603.07,High,ZX6786
HF-1944-86920,Agent_316640,95621185,93,0,8714,814.52,Medium,UC0301
AU-1965-71137,Agent_948595,68801199,10,2,2086,592.57,Low,PU7011
FA-1903-68557,Agent_731873,62072361,99,6,6743,891.46,Low,BU7496
FA-2020-22117,Agent_1446714,61718054,41,5,1006,814.45,Critical,FN3317
FA-1948-41059,Agent_1699899,37700706,09,8,0113,981.14,Low,JO6390
HF-1973-36338,Agent_509666,86585676,62,3,3559,421.16,Low,BI2178
HF-1957-09321,Agent_1861530,55432234,93,7,8436,717.50,Medium,PZ6890
HF-1953-45796,Agent_1701024,81586272,97,3,2374,856.11,Critical,WO9242
EL-1949-61078,Agent_145513,96692692,54,1,1558,158.25,Critical,MT0165
HF-1910-43392,Agent_709572,32013610,54,0,2479,785.72,High,MF0251
HF-1943-45633,Agent_1504172,35157776,42,0,2417,277.38,Critical,CB3118
HF-1943-66292,Agent_1011656,60596132,89,2,7312,77.21,High,NX4281
EL-1927-34246,Agent_1442626,09492045,98,1,2591,918.03,High,XA3296
FA-1936-91495,Agent_470245,17836197,53,7,4332,421.34,Critical,GB8328
HF-1948-75839,Agent_2204165,84005821,19,5,4233,246.73,Medium,LJ4392
HF-1963-82459,Agent_537364,75311478,09,9,4134,92.01,Critical,RI1447
FA-1974-16285,Agent_615920,38634664,73,1,8724,751.70,Critical,QW6667
FA-2015-91545,Agent_1819934,59536687,23,1,2064,756.59,High,KH8672
EL-1935-32375,Agent_741817,03551705,67,1,8627,792.88,Medium,XG5197
FA-1931-03034,Agent_1975219,10327500,37,4,8360,535.40,High,BI5792
HF-1942-13578,Agent_1241601,09201438,23,4,8620,683.17,High,TK3631
HF-1989-23719,Agent_709237,43048822,52,3,9442,106.61,Critical,CQ0211
AU-1921-45192,Agent_284897,07826156,90,6,3257,681.90,Medium,OH1920
AU-2017-18846,Agent_894667,64030900,81,5,5248,547.29,High,MX9306
AU-1935-91016,Agent_2287980,19935921,03,7,0718,635.86,High,TL6316
FA-1954-18063,Agent_1086836,74399801,19,5,6171,879.89,Critical,KL9545
HF-1930-02585,Agent_663617,21277001,98,4,4155,778.41,Low,DK8936
HF-1910-93560,Agent_500567,14016700,85,7,9056,957.12,Medium,SB0440
HF-2015-68815,Agent_1833176,34010362,41,3,7523,176.06,High,RG1117
FA-2010-91548,Agent_718753,71386300,54,4,1465,309.70,Medium,JE7515
EL-1904-93623,Agent_1791435,33470343,23,7,5084,677.43,Critical,AU9032
HF-1903-80393,Agent_2159921,94485355,47,6,5942,324.96,Medium,MW9415
AU-1973-23203,Agent_1941315,82529147,33,6,2504,804.59,High,QK0914
HF-1945-74959,Agent_1921404,95633501,45,2,8762,465.52,Critical,SQ5718
AU-1980-87563,Agent_1111499,97000256,71,7,4742,228.40,Medium,IB0931
HF-1975-38820,Agent_875073,84656936,30,5,5509,780.84,Critical,GT0389
FA-1958-11476,Agent_1291122,90009864,13,7,2170,415.02,Low,FE5922
HF-1934-86002,Agent_182029,08623843,32,4,2335,874.52,Low,YU7819
HF-1953-64806,Agent_982125,00876835,85,5,8633,982.11,Critical,GM1567
AU-1987-32727,Agent_1034624,54704650,23,3,1957,591.89,Medium,FP7073
EL-1932-42468,Agent_1236654,51653880,24,5,0322,219.47,Low,BX4675
AU-1928-09858,Agent_838221,84681829,15,8,7246,948.48,Critical,QK3773
HF-1942-17762,Agent_1088300,71422450,51,9,2684,800.28,Critical,JO7202
EL-1958-61325,Agent_114346,93727543,85,6,1288,657.00,High,NL3099
FA-1996-87138,Agent_108160,24050024,67,6,4455,751.57,Critical,MB5890
FA-1966-05246,Agent_2219860,05754693,68,9,0917,83.79,High,AN9050
EL-2008-16007,Agent_2337512,18701990,05,5,8839,436.29,Medium,IR8219
EL-1914-16507,Agent_1168752,48477657,51,5,5857,898.20,High,RI1408
HF-2023-06651,Agent_1269758,79431063,49,4,7130,974.93,Critical,ZP1497
AU-2011-05223,Agent_126716,41521578,19,5,6263,856.03,Low,EP6417
AU-1987-26686,Agent_1097552,50343071,85,6,2997,973.07,High,AX8585
AU-2021-77976,Agent_1814630,13059145,76,0,6409,100.41,High,HV0599
FA-1992-19780,Agent_111784,69927826,32,3,2428,907.64,High,UU9964
AU-2001-99207,Agent_808211,37142667,45,8,2413,863.06,Medium,BU3740
HF-1934-27471,Agent_1796385,91336036,40,5,1504,343.94,Medium,GQ2185
HF-1952-83833,Agent_183584,57343569,96,5,0616,84.11,Low,MZ2778
HF-1977-86353,Agent_1491418,30065357,90,3,8916,36.61,Critical,HD0973
FA-1906-13577,Agent_244248,76536191,53,1,5382,414.26,Medium,GE0966
HF-2007-20017,Agent_242057,23458290,52,5,4472,937.74,Medium,JG1440
AU-1926-16756,Agent_1800551,35646557,72,7,4604,686.75,Medium,RU6029
EL-1945-63520,Agent_1720041,65345706,20,3,9943,481.83,Low,CX0621
EL-1981-73160,Agent_1070466,44942019,85,7,1484,177.02,High,SM1280
EL-1959-89809,Agent_1264429,61072673,31,1,7806,834.02,Critical,FW5749
FA-1955-82803,Agent_167659,10934692,11,9,8396,556.47,Low,AX6721
EL-1993-65984,Agent_1843360,34085131,42,3,2295,733.94,Critical,OV7148
AU-1966-29007,Agent_1992654,58309476,40,5,5787,162.15,High,IZ0167
EL-1997-79701,Agent_1951286,12127958,06,8,6982,316.28,High,XD2457
AU-1953-87384,Agent_356464,69792043,88,4,5730,260.28,Medium,QY7114
EL-1941-22271,Agent_1746117,07133256,80,4,7507,163.67,Critical,HW8949
AU-1996-70334,Agent_98924,30421492,25,3,9968,593.82,High,AM7399
AU-1938-24381,Agent_1868224,47138225,94,3,4836,349.96,Low,IV1424
AU-2005-78068,Agent_223954,74882384,77,7,4932,748.45,Low,KD5392
FA-1982-62668,Agent_1183988,36214263,16,5,8507,222.87,Critical,NF1907
EL-2010-31852,Agent_1781798,29888093,49,0,9230,497.16,Low,YX5334
AU-1906-93935,Agent_40037,99376273,16,7,2085,170.78,High,VK7638
AU-1953-67808,Agent_1133717,87304522,60,5,4456,211.35,Low,PG2446
EL-1985-23197,Agent_532287,71422039,02,2,9809,765.57,High,KN6550
FA-2008-78308,Agent_1489144,02666703,77,5,6124,382.47,High,ZG6099
AU-1974-52484,Agent_921330,44900575,38,4,2739,962.78,Critical,JI9492
EL-1974-28269,Agent_2181562,32363154,96,2,4674,79.74,High,RZ6664
FA-1955-43478,Agent_1682250,64823540,39,8,6685,716.71,High,GC3410
HF-1902-70641,Agent_1384888,76316957,97,9,5302,734.92,Low,DM8874
AU-1943-29945,Agent_1309082,54481779,46,8,5907,368.16,Medium,NB4716
EL-1912-93801,Agent_1229435,37022348,63,8,0651,454.62,Critical,KS2449
FA-1957-28061,Agent_2397624,10238257,62,3,5782,477.22,Medium,UB7236
EL-1986-99932,Agent_1638235,93692857,08,4,3468,885.37,High,WV1091
AU-2001-79187,Agent_231648,89244867,02,4,4785,53.21,Critical,US4860
AU-1921-65982,Agent_1424032,55744135,26,6,3280,44.38,Medium,KG7040
FA-1905-29813,Agent_53814,11613569,81,8,6374,83.38,Medium,ST5604
FA-2023-04320,Agent_1915181,59268432,18,7,2575,27.61,Critical,FM1061
EL-1932-32043,Agent_1260365,22567873,30,4,4681,450.33,Medium,DP3360
EL-1936-50673,Agent_2077155,36175469,21,9,2174,69.78,Critical,SM9911
EL-1973-78807,Agent_1764228,95490052,07,6,4870,799.53,Medium,BT0581
