Order_ID,Agent_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Customer_ID
FA-2022-14915,Agent_593310,08127594,15,0,5280,964.47,Low,WJ7356
EL-1974-92505,Agent_2122917,20502689,71,7,3186,341.60,Medium,UU9979
FA-1996-55407,Agent_1981636,28630648,18,2,4371,552.30,Low,MS7562
EL-1996-22361,Agent_1176984,57778619,43,8,8591,239.79,Medium,SO3528
HF-1958-07140,Agent_2202742,65968052,04,3,7547,400.22,Critical,WZ4083
FA-1974-10681,Agent_112384,98608916,82,1,5602,589.69,High,RC1111
EL-1939-00848,Agent_847366,63705985,72,8,4915,889.83,Critical,TO3301
HF-1990-37258,Agent_2044250,40566371,61,2,5285,305.62,Medium,GH4145
EL-1978-71184,Agent_106540,81876652,79,9,6303,987.03,Low,UW1852
EL-1940-63354,Agent_6174,35474352,23,5,4936,323.99,Critical,JA1851
AU-2013-20153,Agent_1652960,04727552,90,6,8407,54.43,High,JY5776
FA-1941-58451,Agent_113318,60927613,24,1,8161,739.28,Critical,YD1020
EL-1916-99787,Agent_1951825,61979391,01,7,5308,31.89,High,WH4461
EL-1995-58364,Agent_696655,04874520,96,8,1257,662.16,Medium,KV7646
AU-1999-57240,Agent_361753,30353907,10,2,4167,309.46,Low,MW6425
AU-1917-11745,Agent_2097709,38537161,78,4,4807,57.60,Critical,ZC0053
AU-1917-93799,Agent_2206216,80593072,56,0,4849,51.99,High,DL9875
HF-1978-27144,Agent_1759686,67152351,18,8,3947,624.19,Medium,QI4792
EL-1965-71103,Agent_1314230,14168300,87,9,4437,400.91,Critical,MV2074
EL-1966-87401,Agent_2002070,34072397,46,2,5293,980.33,Critical,FG4280
HF-2008-86867,Agent_829128,36117262,42,7,6328,329.05,High,OZ6534
AU-1992-90660,Agent_1616930,79199709,16,5,1750,427.30,Medium,EA6910
AU-1961-18134,Agent_2190360,05846944,88,2,5140,61.79,Low,KB0845
FA-2020-46562,Agent_206207,67965341,98,5,1872,816.56,High,DY3860
EL-1990-48879,Agent_784791,75893739,61,1,1923,872.76,Low,AA4765
HF-1937-37485,Agent_1888916,42454073,20,1,3439,825.42,Medium,VC0026
FA-2003-40008,Agent_1120346,12373685,86,2,8260,128.13,Medium,MQ8987
HF-1989-08133,Agent_1698300,46180384,32,5,6737,347.00,High,ZX6038
AU-1960-75807,Agent_1660293,06989950,57,0,5647,361.84,Low,ZK8665
AU-1944-37225,Agent_100526,30361513,30,0,9671,777.98,Medium,YX7599
EL-1943-07382,Agent_1615423,39243883,81,7,9704,962.55,Medium,TH3647
AU-1920-36414,Agent_370322,36969725,09,8,4144,349.23,High,OC5533
EL-1959-00089,Agent_1257822,50303972,37,5,1461,559.61,Critical,UM3087
AU-1953-38273,Agent_1205427,44441671,88,3,2546,836.90,Medium,AV1364
AU-1911-64980,Agent_1435204,73067304,75,0,9082,634.36,Medium,PS5289
EL-1999-18924,Agent_1849084,99758127,40,4,4031,27.37,Low,QA8440
AU-1924-42311,Agent_2390915,54942037,06,8,3775,383.72,Low,KP7610
EL-1989-69544,Agent_522015,53980607,28,2,7495,892.84,Medium,VW0682
FA-1953-37178,Agent_1895781,34225127,11,5,1856,712.30,Medium,XS6514
EL-1936-27944,Agent_190759,03643583,48,6,0536,106.06,Low,BO4527
HF-1945-71469,Agent_541364,58318050,20,7,6340,376.02,Low,VL8324
AU-1966-74468,Agent_902562,70652903,34,4,0874,908.40,Low,FE7539
HF-1947-45382,Agent_750419,04019523,38,5,8786,616.95,High,UG7401
HF-1922-93760,Agent_1196322,91238352,33,1,7610,244.94,Low,WX2951
EL-2016-12771,Agent_2195883,77280754,05,9,9645,550.16,High,YQ9216
HF-1914-60481,Agent_2116480,34986383,07,8,2194,303.41,High,LE1133
FA-1958-41339,Agent_1418596,09920173,48,3,1899,627.73,High,OE4040
HF-1920-75207,Agent_440076,06083374,25,1,2375,106.20,Medium,XD6809
EL-1962-70917,Agent_90119,85734798,90,1,5377,613.01,High,EZ0448
HF-1973-78015,Agent_2349428,81834227,58,3,1524,573.78,Medium,GO6258
HF-1923-06371,Agent_626650,22211462,50,4,0815,816.25,Low,UJ2917
EL-2004-26392,Agent_1877100,78926773,89,1,6434,164.38,High,IN4232
FA-1988-08070,Agent_1905033,98232479,99,8,2605,643.10,Medium,LF5737
EL-1900-54844,Agent_1712164,25555324,98,7,7078,298.45,Critical,GT2766
EL-1915-49446,Agent_1369694,68219534,46,7,0311,619.04,Critical,DA7849
FA-2006-50500,Agent_2028465,90486125,13,3,5651,779.07,Critical,XS6466
EL-1998-95052,Agent_1963349,41725863,85,7,2841,640.21,Medium,DC5397
AU-2001-88610,Agent_1348886,69103132,32,0,6387,589.73,High,HJ0429
AU-2017-78832,Agent_1121484,80689903,17,1,9623,607.21,Critical,KD5930
AU-1927-00459,Agent_2315723,08317170,05,6,2100,238.04,Medium,KG4763
EL-2024-32376,Agent_2191699,41575823,78,8,1314,635.78,Critical,LK1411
EL-1919-27247,Agent_147307,82733446,37,2,8829,76.79,Critical,VF1431
AU-1932-69433,Agent_753632,36119660,55,6,9011,29.15,Medium,XX3391
EL-1966-74524,Agent_1208299,40721524,94,7,3875,129.59,Critical,CL0027
AU-1930-49219,Agent_2265150,62984903,39,9,7531,265.40,Critical,LB0671
FA-2016-09218,Agent_1086925,74785841,33,2,7275,769.55,Medium,NP4265
FA-2008-41151,Agent_1809974,72513336,17,3,3921,365.58,High,KP4831
AU-2022-65437,Agent_699376,37700482,77,0,5501,60.74,Low,LP9383
AU-2001-72049,Agent_1961834,00533569,29,5,2583,74.22,Critical,YC8986
AU-1978-02130,Agent_1858537,92892238,62,1,8398,886.64,Medium,AU6821
HF-2014-01789,Agent_2126769,77045126,33,8,3938,35.47,Low,IE3959
EL-1912-04361,Agent_145000,72075264,07,9,7713,521.32,Critical,SE2978
FA-1998-44444,Agent_1705159,87661523,29,2,7331,989.00,Critical,QJ4975
HF-1917-17042,Agent_304251,18699232,89,9,8488,194.78,Critical,RK3150
EL-1984-14380,Agent_561276,00500563,89,8,8783,92.86,Medium,XX9040
EL-1975-23984,Agent_1047491,42482824,89,8,9023,633.48,Critical,VH1917
FA-2019-39879,Agent_1214732,92405563,58,6,7453,599.59,High,FN3974
HF-1973-37475,Agent_2084285,74015802,97,7,1190,538.37,High,TX7944
EL-2014-13422,Agent_648884,28372759,38,3,7436,422.68,Low,KC8711
FA-2013-04883,Agent_1388592,32096507,99,7,9512,767.98,Low,KZ9009
EL-1967-20155,Agent_81888,51060704,80,6,5197,191.05,Low,YY9941
HF-1997-53850,Agent_1267735,56232033,85,8,4487,432.57,Critical,SY2424
AU-2010-14685,Agent_1804697,28663441,44,2,6973,57.43,Critical,LG4604
EL-1955-73780,Agent_599526,30565641,78,4,6568,567.82,Low,YS0778
FA-2000-92715,Agent_2132154,25727947,09,6,8386,562.89,Low,JJ5850
HF-2003-25556,Agent_1530041,52825166,88,6,8111,534.25,Critical,VA6413
FA-1915-47261,Agent_703622,80393653,15,4,2874,314.37,Medium,BR7480
AU-1991-83869,Agent_746104,52840767,28,6,2628,672.64,Low,YE5606
AU-1979-87699,Agent_2002076,10590555,45,2,9990,27.76,Medium,PB8151
AU-1994-89073,Agent_1370440,63336057,69,2,0002,79.19,Medium,AN2072
FA-1962-77138,Agent_1745648,95120671,25,0,5699,192.22,Low,JT1681
HF-1973-58890,Agent_1842665,16651597,66,0,1667,628.80,High,LY7968
HF-1995-67089,Agent_141845,08744988,74,4,8064,724.30,Medium,YV8420
AU-1976-98209,Agent_1714581,91463163,87,6,7561,404.83,High,BR7171
FA-1943-97962,Agent_2332955,16056835,11,2,7473,674.25,High,VC3540
FA-1964-61275,Agent_1857694,25583993,20,8,6081,61.30,Low,VD8219
FA-1944-39032,Agent_1647921,45024864,54,2,1961,526.41,Medium,LF9539
FA-1931-59867,Agent_2314329,48566069,00,5,7807,816.81,Medium,XC0893
HF-1920-50752,Agent_184603,37569708,02,2,1749,799.44,Low,SG5040
FA-1911-05193,Agent_304070,00780893,03,7,4844,305.02,High,YO7839
FA-1964-72930,Agent_765916,61337756,23,2,5629,31.35,Critical,EN5837
AU-1967-66518,Agent_1503982,90574657,90,0,1291,163.29,Critical,CQ4545
AU-1946-18435,Agent_2343381,28190949,58,9,8324,404.20,Medium,RX8007
AU-1978-36832,Agent_1217536,09771460,82,8,6214,926.54,Low,BU6999
HF-1976-21829,Agent_1283252,91853879,88,2,0994,960.19,High,NN5930
FA-2008-62937,Agent_1038326,60672418,48,6,7752,727.80,High,WX5204
FA-1970-96386,Agent_1230975,65716889,46,5,5286,240.85,Medium,IX4206
AU-1905-29450,Agent_1865042,91654911,36,2,9094,498.05,High,MP5077
FA-1938-57435,Agent_1199384,67767222,05,7,2577,141.86,Critical,ES8297
AU-2009-45229,Agent_1967404,27307202,47,6,5019,962.54,Medium,LA7635
AU-1942-99806,Agent_984225,31432376,37,8,0039,360.58,Critical,SW6249
FA-1928-97314,Agent_960245,50812359,10,5,3472,467.95,Medium,LU6390
FA-1949-76142,Agent_849665,81637364,30,0,3809,264.31,Medium,CQ8994
HF-1906-22093,Agent_1142868,12180098,46,8,2134,67.63,Medium,GY3882
EL-1961-13378,Agent_1708979,17445282,00,8,7088,753.09,Critical,QF9741
EL-1961-56642,Agent_1836197,40746988,87,1,9205,17.03,Critical,RL0287
FA-1905-94355,Agent_131319,35009117,56,9,1296,839.49,Low,YZ6836
EL-2015-85806,Agent_1781815,81129129,37,5,0549,485.33,Low,HH2215
HF-1993-60823,Agent_1436479,04836040,61,8,2907,136.97,High,WH1400
HF-1905-78979,Agent_1916590,70514977,68,4,8107,711.47,High,EZ6269
HF-1912-65592,Agent_1634959,07751926,60,8,6484,129.64,Critical,UW4558
FA-1900-74880,Agent_1511008,23442800,46,8,0331,176.91,High,SL4030
HF-2009-89335,Agent_1086756,70917221,56,0,3414,694.55,Critical,FH3421
HF-1982-03163,Agent_1597578,81083822,84,0,3551,323.19,High,OB7817
EL-1947-16744,Agent_730961,24560951,33,9,9647,315.26,Critical,KW2028
HF-1970-36206,Agent_1678319,82063238,71,0,4708,360.01,Critical,WY7196
AU-2020-81999,Agent_2265688,08912218,77,3,6009,402.96,Low,FK6436
AU-1986-31816,Agent_1393800,15146465,25,0,6603,984.35,High,UU4105
FA-1910-96908,Agent_2096765,19743268,86,6,7497,22.22,Medium,PO1115
EL-2000-72017,Agent_31876,15482896,36,4,5269,400.63,Low,AT3721
EL-1930-02773,Agent_1345190,45030895,39,8,1370,674.72,Low,ZR1267
AU-1964-08841,Agent_2287593,53743372,26,8,4618,263.71,High,IT4135
FA-1921-01919,Agent_394605,52348849,99,2,7035,222.63,Critical,JE7585
AU-1952-42649,Agent_1685185,50184520,04,2,2597,959.09,Critical,US6581
FA-1913-19041,Agent_490099,23691348,47,4,3671,310.21,Critical,WK9977
FA-1930-16529,Agent_2261242,48631457,62,3,6173,597.63,Low,MM9083
FA-2004-21864,Agent_12105,52931901,43,5,4226,980.94,Low,VV5702
EL-2003-72261,Agent_1760015,38914906,39,3,7564,623.75,Low,XV3588
HF-1915-95383,Agent_1051657,68269303,78,9,5004,737.56,Critical,LU6812
FA-2021-04688,Agent_1107462,56639521,16,0,6716,112.93,Critical,WG6370
FA-2004-78013,Agent_2007671,20604264,98,0,4675,452.19,Low,UO0202
FA-2004-00576,Agent_334297,15994705,62,7,3817,739.38,High,DK4651
FA-1958-04797,Agent_254415,49680970,91,1,3106,290.88,Critical,NB0016
FA-1921-46923,Agent_242840,68595349,90,8,9385,791.91,Low,DX8135
EL-1963-41743,Agent_2108815,08171460,85,4,6094,978.83,Critical,WU5228
EL-1925-34260,Agent_1483853,04982256,72,5,3549,683.18,High,JX1012
AU-1977-70380,Agent_1142909,52140080,05,8,8746,283.76,Medium,PK2749
HF-1908-26767,Agent_2384529,50260521,22,5,7251,877.39,Medium,VH7443
AU-1948-22277,Agent_1206591,73867478,71,1,8437,494.07,Medium,PU0767
EL-1985-96061,Agent_139021,51159240,43,7,5109,261.16,Critical,SD7441
HF-1903-08887,Agent_1133590,16375388,38,8,4976,838.04,Medium,PL0845
HF-1951-07323,Agent_95443,31725459,24,3,6988,804.84,High,MN2336
FA-1954-57984,Agent_207712,80877241,24,6,8835,366.66,Critical,SU1252
FA-1930-00798,Agent_1998724,19582364,18,2,3706,177.34,Medium,GZ7533
AU-1947-76404,Agent_82273,30787103,75,4,0451,391.97,Critical,PN8752
FA-1912-82484,Agent_1581305,61272206,30,8,8300,785.72,Critical,IT0249
FA-1999-23606,Agent_1409422,73781079,18,5,4445,530.36,Low,AS2448
AU-1997-58587,Agent_463408,98198181,43,8,9576,812.72,High,RL9415
FA-1938-30690,Agent_1507083,81115471,42,5,2746,449.49,Critical,YC6583
HF-2020-76069,Agent_215307,48277403,41,9,8373,572.16,Low,SS5743
AU-1916-32185,Agent_1980903,64244206,06,9,2863,635.53,Critical,FH3379
HF-1923-18802,Agent_2235171,51877599,17,4,5370,952.77,Critical,LO4873
HF-1925-55603,Agent_1434120,72706332,32,2,2901,915.73,Critical,HM6620
EL-2011-14473,Agent_860229,76636757,28,1,8696,700.79,Critical,NS8361
HF-1974-08404,Agent_1934651,30684759,63,8,8222,420.82,Medium,BL4827
AU-2015-64477,Agent_1541915,00340127,30,0,2041,633.27,Critical,MA2857
HF-1904-81440,Agent_1660266,14614812,34,4,5845,408.38,High,LJ2302
FA-1984-67475,Agent_48246,63802078,75,3,8145,201.31,Critical,SC6963
EL-1947-84426,Agent_1750398,70738600,28,9,5906,229.56,Low,MV1124
EL-1910-33940,Agent_553974,07451760,89,4,9588,734.99,High,NN9579
FA-2020-36570,Agent_366013,84352897,14,5,8776,243.25,Low,CW6448
AU-1957-67393,Agent_1012955,23603458,96,1,8514,655.85,Low,ZE7970
FA-1998-96336,Agent_107079,61425847,50,2,8048,480.53,High,ZA4050
HF-1938-35226,Agent_2362081,61278433,16,6,3074,54.95,High,DK9717
FA-1998-70136,Agent_257910,57490563,70,3,1787,782.08,Critical,RF8684
HF-1918-98416,Agent_1367843,00407579,87,5,4794,905.33,Critical,IB1554
FA-1948-02366,Agent_985763,95911183,87,0,2613,497.32,Low,MM6247
EL-1920-26793,Agent_2399139,78167268,08,0,8664,675.12,Low,EE3981
FA-2004-43492,Agent_676146,20472220,50,8,2024,735.51,High,CR6723
HF-1968-85288,Agent_1694969,45867307,02,4,9833,669.39,Critical,XU7176
AU-1949-63696,Agent_80435,56385207,04,0,2535,77.66,Low,GS8105
EL-1945-25831,Agent_1641932,94927342,24,7,4944,328.33,Critical,VR1798
HF-2005-49906,Agent_412968,91081012,71,6,9467,114.09,Critical,QC1854
HF-1949-82289,Agent_104936,65002115,72,9,8785,647.43,Critical,AG4269
AU-2021-60285,Agent_783697,62613174,14,4,0852,862.18,High,UM1875
FA-1910-23066,Agent_353647,79577913,62,4,5454,298.02,Low,BL8609
EL-1955-30727,Agent_2023180,96781403,88,2,6987,561.30,Critical,MF2290
EL-1974-48456,Agent_500180,61057411,18,7,7385,52.81,Medium,WS7462
HF-2010-24585,Agent_1182161,40653343,79,2,3633,721.89,Medium,XF2647
EL-1984-07482,Agent_163408,88346048,50,4,5695,500.91,Critical,JD0964
EL-2009-34974,Agent_1771499,48568167,35,6,6848,568.79,Critical,SZ3177
AU-1993-33930,Agent_1266322,51089230,02,6,0094,58.52,Critical,JV7297
AU-1925-65450,Agent_1873797,85979284,40,2,9422,546.10,Medium,VC2903
FA-1965-78338,Agent_2384556,40630541,88,7,4291,525.28,Low,XO7096
EL-2011-40327,Agent_845007,89135299,65,2,9189,451.35,Low,HM5660
FA-1952-40933,Agent_241945,35408081,32,9,5091,227.90,Critical,IZ2549
AU-1977-64962,Agent_205746,24377205,01,1,9112,329.87,Low,EG4352
AU-1963-10368,Agent_1262356,39045499,86,9,3766,370.37,Critical,MI7318
EL-2008-26209,Agent_1409891,48841751,49,6,4740,787.23,High,WY7547
EL-2002-84257,Agent_2117445,00407680,73,5,9719,714.78,Medium,YS1293
HF-1978-63641,Agent_1131860,94584084,01,3,8449,550.99,Critical,VU8140
EL-1946-10506,Agent_1984309,43565638,11,8,8077,173.33,Critical,YG0509
FA-2016-51359,Agent_282296,64867431,29,0,1401,291.61,Low,SL4938
AU-1901-41003,Agent_351959,54910091,48,3,7581,646.33,Medium,UM1355
EL-1911-80374,Agent_2083584,87767122,37,8,6414,594.41,Low,YN0043
HF-1978-93945,Agent_2284904,67973638,90,8,9991,532.26,Medium,OR1907
AU-1937-56008,Agent_718250,97216574,96,4,6184,857.94,Low,TV6301
FA-1924-74393,Agent_1219970,33079990,10,3,7772,288.47,Critical,NR1504
FA-1976-83095,Agent_2227265,63609285,70,1,1188,563.23,Medium,GF2113
FA-2010-81525,Agent_260851,51867044,44,4,3717,879.03,Critical,FM4929
HF-2012-74624,Agent_228000,68425842,15,1,8252,801.85,High,YI3299
HF-2017-78923,Agent_2335119,16584083,43,2,5971,456.96,Low,MM3676
HF-1930-49647,Agent_2088922,61346489,38,1,0496,307.54,Critical,UN4471
FA-2012-97797,Agent_1318779,51752184,20,8,0592,761.67,Low,HG4773
HF-1961-72571,Agent_965002,50682172,27,2,8327,911.77,Medium,JY0376
FA-2006-04533,Agent_1718968,40611070,08,2,1286,571.82,High,RK1616
AU-1934-04878,Agent_1409176,92072866,57,7,0630,57.05,High,PP6775
HF-1908-02021,Agent_393962,42476292,22,0,3635,649.36,Low,JH9651
FA-1942-78815,Agent_1275598,91627589,21,2,6457,395.61,Low,VE9457
HF-1945-57545,Agent_263022,08362893,47,8,4227,42.14,Medium,TU2884
EL-1910-72229,Agent_173503,93856793,99,4,3382,483.13,High,KW3706
FA-1955-11818,Agent_730864,40715118,46,3,2334,589.69,Critical,QL6041
AU-1924-08848,Agent_853391,86541380,32,4,3503,336.78,Medium,AU3552
EL-1908-44279,Agent_2024372,20300509,51,7,4299,18.08,High,WM7233
EL-1995-56758,Agent_2028114,88800068,60,4,4590,390.34,High,SE0921
HF-1976-78872,Agent_2116935,84325216,41,7,4980,920.43,Critical,VS6059
AU-2015-14030,Agent_1793150,51271272,32,5,4071,347.66,Medium,TT0484
FA-1946-59635,Agent_124240,31704111,56,0,4087,745.62,Medium,PE5942
EL-2008-75374,Agent_215356,41980172,25,4,6024,26.28,High,BB6622
HF-1904-15044,Agent_1471291,52056273,27,1,2580,290.58,Critical,IH5916
FA-1937-24252,Agent_18666,48118628,59,0,9791,257.27,Medium,CW6301
EL-1952-51385,Agent_779110,59069034,89,6,4277,853.74,Low,KL9405
FA-1959-04444,Agent_50172,23368151,43,9,9742,972.79,Medium,EJ9985
FA-1923-13748,Agent_2312656,28821039,35,5,5344,362.96,High,TY1213
EL-1925-56866,Agent_209429,87628619,88,5,9190,518.91,Medium,YJ6258
AU-1947-68491,Agent_947559,65361903,30,6,6973,348.23,Critical,MP2249
HF-1953-31904,Agent_234781,67127419,54,1,6103,599.21,Critical,UQ4195
FA-1943-98042,Agent_253499,54999917,96,0,1147,833.24,Medium,CE4453
HF-1970-19768,Agent_1802633,54031092,68,0,4839,150.76,Medium,LN2205
FA-1919-18113,Agent_1903858,53951360,25,6,6353,686.08,High,DX1176
HF-1991-39761,Agent_1182653,38518673,01,8,5604,264.52,Medium,BT6472
AU-1917-37384,Agent_418150,52269938,93,7,3603,606.26,Medium,ZH0924
EL-2019-74517,Agent_553029,36509589,03,9,0786,621.16,Low,SM8107
EL-1972-90627,Agent_189692,55819142,21,6,8260,128.15,Medium,LB0773
HF-2002-55875,Agent_1557429,47879055,66,9,9072,455.71,Low,TZ5653
HF-1956-26324,Agent_13917,41249057,36,0,8322,900.09,Low,KY6809
EL-2012-82396,Agent_103896,58711651,30,6,9455,539.57,Medium,GW8214
EL-2015-61348,Agent_1701593,76759323,68,1,9877,741.56,Critical,MI2481
FA-2003-70620,Agent_521602,63678312,18,7,6388,875.99,Low,OC5487
EL-1944-28812,Agent_999610,22124144,41,2,2298,916.67,Critical,PQ9254
AU-1961-87436,Agent_1796646,09726225,92,5,2490,227.29,Medium,AT3165
HF-1905-96670,Agent_1883825,39429324,50,8,4321,131.97,Medium,QE4475
HF-1973-96332,Agent_608856,59218289,55,3,9064,4.40,Medium,HX7569
FA-1991-19037,Agent_1601344,72744191,05,8,3937,508.79,High,YR4692
HF-1951-91266,Agent_1064177,56601732,45,6,0499,373.70,Low,FF7884
HF-1992-39744,Agent_1744893,65662192,62,8,6012,536.19,Critical,NY5104
EL-1965-15805,Agent_999072,52351924,66,1,2173,667.70,Critical,DW6883
FA-1994-63366,Agent_566919,04034613,78,2,3963,694.37,Low,YX9939
HF-1979-88775,Agent_468262,35707079,29,6,8155,580.75,Low,QL1992
HF-1908-89748,Agent_1591133,72600919,67,1,2064,202.20,Low,VF7263
AU-1928-07576,Agent_756755,19452472,68,8,7569,361.85,High,CK5556
FA-1916-42635,Agent_510606,25168346,53,1,8752,622.80,High,TJ7341
FA-1957-42641,Agent_1753523,27615345,86,6,2234,600.24,Medium,JY3850
AU-1997-57515,Agent_293457,94573377,91,9,2576,672.11,Critical,UJ2315
AU-2016-53554,Agent_1526047,54991460,83,1,6976,89.25,Critical,HY4442
FA-2016-33282,Agent_1606104,79583687,84,6,2729,695.81,Medium,HW5018
FA-1915-58804,Agent_1557808,74171471,51,7,1650,678.65,Critical,EZ7392
AU-1929-66242,Agent_536221,38663437,52,2,3342,742.66,Critical,JD8728
FA-1920-29164,Agent_2285127,01671836,96,6,7824,750.05,Medium,RI7793
HF-2019-96724,Agent_42607,37663161,10,2,3278,116.63,Low,ND9382
AU-1958-42048,Agent_2092726,72677073,48,0,5035,480.94,Low,ZR8425
EL-2018-37408,Agent_10786,83405433,42,7,4412,718.99,Critical,TT2322
EL-1926-92360,Agent_1657759,82447620,51,1,1008,980.69,High,WX6214
FA-1925-03342,Agent_198839,35068102,14,1,2075,508.58,Medium,OJ5998
FA-1918-30458,Agent_1005477,55246748,27,1,8774,609.08,High,LO6175
AU-1993-96867,Agent_608020,23764488,28,9,2030,835.24,Low,ED2568
AU-1935-03037,Agent_132395,58574897,55,7,0268,565.98,Critical,FO7221
AU-1967-48938,Agent_1158363,02325307,81,7,5351,749.63,High,AS0945
EL-1963-50908,Agent_1824700,81613572,55,9,4392,692.86,Critical,YN2281
EL-1930-69771,Agent_1331768,63610517,19,7,9835,634.36,High,WB8445
HF-1919-98735,Agent_1605116,67261654,36,0,9357,31.89,Critical,XN9499
EL-2012-90760,Agent_158032,11511974,96,5,9460,881.90,Medium,LN6743
EL-1906-91732,Agent_686204,68944046,42,7,8132,180.97,Medium,SZ0471
EL-1910-98589,Agent_1757057,81789182,78,9,4967,610.81,Critical,RM0567
EL-1995-50395,Agent_331094,72597904,18,5,6127,591.63,Low,AG3146
FA-1978-94234,Agent_2212956,93071796,82,5,2207,209.37,Medium,GS9506
HF-1911-61342,Agent_2071147,93869967,64,8,5703,808.27,Low,PM4543
AU-1949-47758,Agent_1597988,37804971,50,8,6933,725.01,Medium,YX3992
FA-2007-78267,Agent_2153663,47507688,63,5,2745,798.51,Critical,IL6006
AU-1946-17434,Agent_1348896,21080281,24,2,7266,3.92,High,HS7004
AU-2018-40091,Agent_2329353,33497100,45,7,8506,518.52,Critical,XW0669
FA-2005-35745,Agent_1536872,65396704,30,6,2621,859.72,Low,SK5552
AU-1930-60964,Agent_872358,93713089,46,2,1691,877.76,High,PE4418
HF-1967-90272,Agent_349278,14727874,63,4,6511,887.85,High,TT9023
EL-1964-77071,Agent_2313030,17130184,55,0,3462,504.52,Medium,IO4039
EL-1975-82271,Agent_1567096,54925222,93,9,7784,84.62,Low,LT5633
AU-2001-31021,Agent_154986,11054722,25,6,1144,424.27,High,VO8888
FA-1950-33248,Agent_1184284,84588610,87,9,6387,585.91,Critical,YO3207
EL-1984-33758,Agent_1459430,00863020,39,8,7615,313.70,Critical,SR0159
AU-1969-26535,Agent_2334943,33165498,55,8,4916,369.04,High,UD9410
FA-1912-46543,Agent_2175959,34983859,92,0,0353,279.47,Low,EF4836
AU-1920-50365,Agent_956152,24596557,02,0,7356,921.00,Critical,KD2071
FA-1997-77271,Agent_673685,32518492,36,0,0854,349.31,High,SK9320
HF-1918-11256,Agent_138115,78379620,16,1,4450,917.03,Low,QW4244
AU-1986-26286,Agent_2050086,88735400,93,8,9918,250.18,Low,CZ9203
FA-1922-16444,Agent_813047,78667949,49,6,8084,625.62,High,VL0378
EL-1998-30091,Agent_908891,17816431,57,7,7897,929.94,High,LN2380
FA-2019-36198,Agent_975684,48132956,62,4,4739,904.71,Medium,EZ7441
HF-1965-34279,Agent_376896,25435469,48,7,3779,234.42,Medium,JL0214
AU-1968-31267,Agent_662377,95595993,95,9,5873,557.63,Medium,TU1952
FA-2019-02812,Agent_724855,35232033,28,1,9551,986.14,Low,HO2161
EL-1924-72195,Agent_86095,26572276,10,9,1344,982.05,High,BY5547
AU-2022-88148,Agent_655283,48252919,60,2,9692,332.88,Low,AF5999
AU-2013-88379,Agent_2160533,00234579,56,2,3760,401.83,Medium,PN8383
FA-1917-39412,Agent_646736,17785546,79,4,2825,547.21,Medium,UI8424
HF-1988-21745,Agent_556201,72345167,91,3,0340,305.10,Critical,VW9391
AU-1928-20734,Agent_2119586,64493413,16,9,0913,355.59,Low,LU4828
EL-1960-83553,Agent_673207,71217333,94,0,3118,639.92,High,XQ4078
FA-1921-17637,Agent_942063,80784884,28,2,9850,703.52,Medium,GF9813
HF-2010-57008,Agent_1889502,83560166,32,1,6117,341.38,Low,UN5953
EL-2002-52960,Agent_939640,72215794,55,2,7452,251.49,Low,HZ8311
EL-1904-07544,Agent_1045474,80433075,98,8,3478,912.48,Medium,VL3203
FA-1986-10652,Agent_775622,30428959,32,8,8862,14.98,Medium,ER7125
HF-1993-23104,Agent_1786319,57193699,54,5,6789,272.43,Critical,KP8461
HF-1922-56648,Agent_1102894,43934086,81,0,7917,634.06,Medium,UT0248
FA-2010-88748,Agent_525742,16474506,96,7,6817,801.66,Medium,IF1271
AU-1982-26166,Agent_1669097,89711172,82,0,7364,235.72,Critical,CO6121
HF-2018-42173,Agent_1882506,02727632,59,1,3495,416.13,Medium,WR5291
FA-1985-80727,Agent_1172313,96129180,41,5,9194,201.42,Low,NL8546
HF-1929-59678,Agent_1353162,30062328,60,7,5271,554.02,Critical,QX3073
EL-1928-08989,Agent_254647,84236079,84,0,8540,374.97,Low,MX9636
HF-1907-82616,Agent_1709194,82224555,94,3,2266,791.89,Medium,UE9500
HF-1912-69470,Agent_314817,90098636,91,4,2586,517.02,High,WS4890
HF-1989-55573,Agent_240166,70307994,92,0,6841,805.65,Low,NQ4991
FA-1938-33718,Agent_1628488,94504028,11,4,6294,332.19,Low,KA2113
EL-1934-23081,Agent_1908066,05762407,15,5,1149,196.33,Low,LJ4482
HF-1910-70179,Agent_402153,06552025,06,4,1715,186.83,Medium,UY8171
FA-1943-35277,Agent_1285553,33182085,36,0,3246,131.30,Medium,II5189
HF-1909-75847,Agent_1106101,39257023,29,5,9948,182.45,Low,KI3349
EL-1903-07269,Agent_839349,75008394,26,8,9937,14.30,Medium,JJ8334
HF-2017-22623,Agent_881417,85029425,66,9,2483,230.02,Low,HK3303
AU-2016-57778,Agent_909146,77432287,88,8,6498,747.40,Critical,YH0133
AU-2011-80915,Agent_1444784,23419525,35,6,8259,61.64,Critical,OZ0465
FA-1995-42051,Agent_665388,25054531,24,9,3724,111.07,High,DJ5862
FA-1949-37429,Agent_232594,27903509,55,0,5117,333.81,Low,NS8709
FA-1989-65659,Agent_861696,68338509,68,9,6973,99.35,Low,PD8741
EL-1945-54674,Agent_1393996,01128134,39,8,7824,293.92,Critical,FJ8367
EL-1977-00834,Agent_1303095,39800221,86,7,1811,671.67,High,OD0848
